Model,Symbol,Horizon,Epoch_000_TrainLoss,Epoch_000_ValLoss,Epoch_000_ValClean,Epoch_000_PredMean,Epoch_000_PredPos%,Epoch_000_PredNeg%,Epoch_001_TrainLoss,Epoch_001_ValLoss,Epoch_001_ValClean,Epoch_001_PredMean,Epoch_001_PredPos%,Epoch_001_PredNeg%,Epoch_002_TrainLoss,Epoch_002_ValLoss,Epoch_002_ValClean,Epoch_002_PredMean,Epoch_002_PredPos%,Epoch_002_PredNeg%,Epoch_003_TrainLoss,Epoch_003_ValLoss,Epoch_003_ValClean,Epoch_003_PredMean,Epoch_003_PredPos%,Epoch_003_PredNeg%,Epoch_004_TrainLoss,Epoch_004_ValLoss,Epoch_004_ValClean,Epoch_004_PredMean,Epoch_004_PredPos%,Epoch_004_PredNeg%,Epoch_005_TrainLoss,Epoch_005_ValLoss,Epoch_005_ValClean,Epoch_005_PredMean,Epoch_005_PredPos%,Epoch_005_PredNeg%,Epoch_006_TrainLoss,Epoch_006_ValLoss,Epoch_006_ValClean,Epoch_006_PredMean,Epoch_006_PredPos%,Epoch_006_PredNeg%,Epoch_007_TrainLoss,Epoch_007_ValLoss,Epoch_007_ValClean,Epoch_007_PredMean,Epoch_007_PredPos%,Epoch_007_PredNeg%,Epoch_008_TrainLoss,Epoch_008_ValLoss,Epoch_008_ValClean,Epoch_008_PredMean,Epoch_008_PredPos%,Epoch_008_PredNeg%,Epoch_009_TrainLoss,Epoch_009_ValLoss,Epoch_009_ValClean,Epoch_009_PredMean,Epoch_009_PredPos%,Epoch_009_PredNeg%,Epoch_010_TrainLoss,Epoch_010_ValLoss,Epoch_010_ValClean,Epoch_010_PredMean,Epoch_010_PredPos%,Epoch_010_PredNeg%,Epoch_011_TrainLoss,Epoch_011_ValLoss,Epoch_011_ValClean,Epoch_011_PredMean,Epoch_011_PredPos%,Epoch_011_PredNeg%,Epoch_012_TrainLoss,Epoch_012_ValLoss,Epoch_012_ValClean,Epoch_012_PredMean,Epoch_012_PredPos%,Epoch_012_PredNeg%,Epoch_013_TrainLoss,Epoch_013_ValLoss,Epoch_013_ValClean,Epoch_013_PredMean,Epoch_013_PredPos%,Epoch_013_PredNeg%,Epoch_014_TrainLoss,Epoch_014_ValLoss,Epoch_014_ValClean,Epoch_014_PredMean,Epoch_014_PredPos%,Epoch_014_PredNeg%,Epoch_015_TrainLoss,Epoch_015_ValLoss,Epoch_015_ValClean,Epoch_015_PredMean,Epoch_015_PredPos%,Epoch_015_PredNeg%,BestValLoss,FinalTrainLoss,FinalValLoss,FinalValClean,FinalPredMean,FinalPredPos%,FinalPredNeg%,TestMAE,TestRMSE,TestDA%,TestSharpe,Epoch_016_TrainLoss,Epoch_016_ValLoss,Epoch_016_ValClean,Epoch_016_PredMean,Epoch_016_PredPos%,Epoch_016_PredNeg%,Epoch_017_TrainLoss,Epoch_017_ValLoss,Epoch_017_ValClean,Epoch_017_PredMean,Epoch_017_PredPos%,Epoch_017_PredNeg%,Epoch_018_TrainLoss,Epoch_018_ValLoss,Epoch_018_ValClean,Epoch_018_PredMean,Epoch_018_PredPos%,Epoch_018_PredNeg%,Epoch_019_TrainLoss,Epoch_019_ValLoss,Epoch_019_ValClean,Epoch_019_PredMean,Epoch_019_PredPos%,Epoch_019_PredNeg%,Epoch_020_TrainLoss,Epoch_020_ValLoss,Epoch_020_ValClean,Epoch_020_PredMean,Epoch_020_PredPos%,Epoch_020_PredNeg%,Epoch_021_TrainLoss,Epoch_021_ValLoss,Epoch_021_ValClean,Epoch_021_PredMean,Epoch_021_PredPos%,Epoch_021_PredNeg%,Epoch_022_TrainLoss,Epoch_022_ValLoss,Epoch_022_ValClean,Epoch_022_PredMean,Epoch_022_PredPos%,Epoch_022_PredNeg%,Epoch_023_TrainLoss,Epoch_023_ValLoss,Epoch_023_ValClean,Epoch_023_PredMean,Epoch_023_PredPos%,Epoch_023_PredNeg%,Epoch_024_TrainLoss,Epoch_024_ValLoss,Epoch_024_ValClean,Epoch_024_PredMean,Epoch_024_PredPos%,Epoch_024_PredNeg%
LSTM Hybrid,BID,20,0.3003493862993577,0.09956961125135422,0.19071364402770996,0.03209548816084862,55.04587155963303,44.95412844036697,0.2532859821529949,0.1168784350156784,0.2501832842826843,0.05654987692832947,45.87155963302752,54.12844036697248,0.2307763274978189,0.14805401861667633,0.29524046182632446,0.11267606914043427,60.550458715596335,39.44954128440367,0.2008695245227393,0.15142199397087097,0.3213897943496704,0.03600088879466057,48.62385321100918,51.37614678899083,0.17766240677412817,0.1728065460920334,0.34758269786834717,0.17568865418434143,55.04587155963303,44.95412844036697,0.17604979237212853,0.2575053572654724,0.38753876090049744,-0.01029674056917429,42.201834862385326,57.798165137614674,0.17094004373340047,0.32051193714141846,0.38014689087867737,-0.03142305836081505,44.03669724770643,55.96330275229357,0.14205202569856362,0.3872084319591522,0.3872084319591522,0.08504665642976761,47.706422018348626,52.293577981651374,0.12587322272798596,0.43115729093551636,0.43115729093551636,0.0766226053237915,46.788990825688074,53.21100917431193,0.11248061093775664,0.43655019998550415,0.43655019998550415,0.13574780523777008,48.62385321100918,51.37614678899083,0.10820638136390377,0.4236919581890106,0.4236919581890106,0.010830304585397243,44.03669724770643,55.96330275229357,0.0996396630345022,0.47541093826293945,0.47541093826293945,-0.0347430482506752,42.201834862385326,57.798165137614674,0.08851643421632402,0.49115291237831116,0.49115291237831116,0.1015409603714943,52.293577981651374,47.706422018348626,0.08355403308044462,0.49634528160095215,0.49634528160095215,-0.01768179051578045,44.03669724770643,55.96330275229357,0.07450412509634215,0.5047129988670349,0.5047129988670349,-0.0031466593500226736,44.95412844036697,55.04587155963303,0.07139114805442445,0.5066737532615662,0.5066737532615662,-0.02774786204099655,44.95412844036697,55.04587155963303,0.19071364402770996,0.07139114805442445,0.5066737532615662,0.5066737532615662,-0.02774786204099655,44.95412844036697,55.04587155963303,0.07434673052105098,0.10615943570173751,56.85483870967742,1.0918575586897856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSTM Hybrid,TCB,20,0.26822130864157395,0.11468300968408585,0.23548917472362518,0.1630057990550995,79.81651376146789,20.18348623853211,0.23015154985820546,0.15392211079597473,0.31754255294799805,0.06903252750635147,67.88990825688074,32.11009174311927,0.19976199352565935,0.14840982854366302,0.2858116924762726,-0.024077652022242546,53.21100917431193,46.788990825688074,0.17175204767023816,0.1597568243741989,0.3154824376106262,0.31393083930015564,88.07339449541286,11.926605504587156,0.15165982592631788,0.14841675758361816,0.30854904651641846,0.19851535558700562,70.64220183486239,29.357798165137616,0.15202095929314108,0.1675315499305725,0.24873876571655273,0.16899630427360535,66.05504587155964,33.94495412844037,0.14599930166321642,0.20746904611587524,0.24591702222824097,0.1744004637002945,70.64220183486239,29.357798165137616,0.11739729837897946,0.34668195247650146,0.34668195247650146,0.1978358030319214,65.13761467889908,34.862385321100916,0.10100287045626079,0.24019843339920044,0.24019843339920044,0.06954909861087799,61.46788990825688,38.53211009174312,0.08911766276201781,0.2234371155500412,0.2234371155500412,0.17139878869056702,66.97247706422019,33.02752293577982,0.08400971442461014,0.255301296710968,0.255301296710968,0.21586671471595764,76.14678899082568,23.853211009174313,0.07041938701534972,0.2645045518875122,0.2645045518875122,0.2055949568748474,71.55963302752293,28.440366972477065,0.06564978959367555,0.2898852825164795,0.2898852825164795,0.233838751912117,72.47706422018348,27.522935779816514,0.05664009085911162,0.306537926197052,0.306537926197052,0.2213248461484909,73.39449541284404,26.605504587155966,0.05456362653742818,0.29055553674697876,0.29055553674697876,0.2501435875892639,73.39449541284404,26.605504587155966,0.052017563789644665,0.2566477656364441,0.2566477656364441,0.1947638839483261,67.88990825688074,32.11009174311927,0.2234371155500412,0.034777701174949896,0.26465171575546265,0.26465171575546265,0.2284584641456604,71.55963302752293,28.440366972477065,0.0783939673404598,0.09484991088081762,60.311284046692606,1.3984994812116218,0.04934203695944127,0.28773877024650574,0.28773877024650574,0.2920052111148834,78.89908256880734,21.100917431192663,0.04567593730547849,0.3154454827308655,0.3154454827308655,0.23999497294425964,72.47706422018348,27.522935779816514,0.0454789845218115,0.2867758274078369,0.2867758274078369,0.245462104678154,74.31192660550458,25.688073394495415,0.03921810833408552,0.30236679315567017,0.30236679315567017,0.2639714777469635,77.06422018348624,22.93577981651376,0.038462393204955495,0.2637636363506317,0.2637636363506317,0.23081234097480774,71.55963302752293,28.440366972477065,0.03647776731454274,0.2840285301208496,0.2840285301208496,0.27852296829223633,76.14678899082568,23.853211009174313,0.038467014591921776,0.28626900911331177,0.28626900911331177,0.2966187298297882,77.06422018348624,22.93577981651376,0.038052187629920596,0.2680496275424957,0.2680496275424957,0.24874569475650787,76.14678899082568,23.853211009174313,0.034777701174949896,0.26465171575546265,0.26465171575546265,0.2284584641456604,71.55963302752293,28.440366972477065
LSTM Hybrid,MBB,20,0.3192029441980755,0.11240814626216888,0.22693514823913574,0.17592109739780426,79.81651376146789,20.18348623853211,0.27256663581904245,0.09247325360774994,0.1602897346019745,0.13017526268959045,66.97247706422019,33.02752293577982,0.23383761109674678,0.13794688880443573,0.2665785849094391,0.27073028683662415,77.98165137614679,22.018348623853214,0.19690959396607735,0.23403775691986084,0.5014684200286865,0.4751265347003937,82.56880733944955,17.431192660550458,0.16431373730301857,0.18701592087745667,0.3690585494041443,0.3877679705619812,83.4862385321101,16.51376146788991,0.1428540949435795,0.28883272409439087,0.43473637104034424,0.400622695684433,84.40366972477065,15.59633027522936,0.1313791590578416,0.4376777410507202,0.5268514156341553,0.21744494140148163,69.72477064220183,30.275229357798167,0.11743639913551948,0.526415228843689,0.526415228843689,0.4643512964248657,80.73394495412845,19.26605504587156,0.09252184410305585,0.45463046431541443,0.45463046431541443,0.3915655016899109,80.73394495412845,19.26605504587156,0.0794755412156091,0.5530168414115906,0.5530168414115906,0.49928978085517883,83.4862385321101,16.51376146788991,0.07129442264490268,0.5523648858070374,0.5523648858070374,0.29198217391967773,70.64220183486239,29.357798165137616,0.0687903617234791,0.6236776113510132,0.6236776113510132,0.37314972281455994,76.14678899082568,23.853211009174313,0.06067055781536242,0.6121293306350708,0.6121293306350708,0.4196928143501282,76.14678899082568,23.853211009174313,0.0591801169931012,0.5281813144683838,0.5281813144683838,0.38050365447998047,78.89908256880734,21.100917431192663,0.051121771390385484,0.5654730796813965,0.5654730796813965,0.4341062605381012,77.98165137614679,22.018348623853214,0.047203393817386204,0.5718784332275391,0.5718784332275391,0.3556825816631317,78.89908256880734,21.100917431192663,0.1602897346019745,0.0446137883426512,0.5667481422424316,0.5667481422424316,0.40931031107902527,80.73394495412845,19.26605504587156,0.07066533024265036,0.09293521477057978,50.187265917603,0.8758374264920341,0.0446137883426512,0.5667481422424316,0.5667481422424316,0.40931031107902527,80.73394495412845,19.26605504587156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSTM Hybrid,VPB,20,0.28300654712845297,0.17134688794612885,0.3773043155670166,0.13284854590892792,59.63302752293578,40.36697247706422,0.24959841326755636,0.13285429775714874,0.27642011642456055,0.1306760460138321,58.71559633027523,41.284403669724774,0.22104147777837865,0.2071084827184677,0.4709959626197815,0.13874918222427368,54.12844036697248,45.87155963302752,0.1927849569303148,0.18816639482975006,0.41667723655700684,0.2010527104139328,60.550458715596335,39.44954128440367,0.1454517787651104,0.15507808327674866,0.3225843608379364,0.03541029989719391,49.54128440366973,50.45871559633027,0.13588156156680165,0.20331858098506927,0.30144065618515015,0.08260775357484818,55.96330275229357,44.03669724770643,0.12369401139371536,0.18292243778705597,0.21073010563850403,-0.1384090930223465,38.53211009174312,61.46788990825688,0.12092371164437603,0.21304145455360413,0.21304145455360413,-0.15786771476268768,34.862385321100916,65.13761467889908,0.10349093399503652,0.30767691135406494,0.30767691135406494,-0.048115458339452744,49.54128440366973,50.45871559633027,0.08719479741857332,0.14713534712791443,0.14713534712791443,-0.09462698549032211,38.53211009174312,61.46788990825688,0.07541581818505246,0.3104199171066284,0.3104199171066284,-0.14362496137619019,41.284403669724774,58.71559633027523,0.08199387438157026,0.2373414933681488,0.2373414933681488,-0.18708230555057526,31.19266055045872,68.80733944954129,0.07225545846364077,0.2724168002605438,0.2724168002605438,0.028683235868811607,48.62385321100918,51.37614678899083,0.06423941692885231,0.2733483612537384,0.2733483612537384,-0.10768760740756989,39.44954128440367,60.550458715596335,0.05405456978170311,0.2896438539028168,0.2896438539028168,-0.07959161698818207,38.53211009174312,61.46788990825688,0.053089807905695015,0.2618761956691742,0.2618761956691742,-0.044892337173223495,44.03669724770643,55.96330275229357,0.14713534712791443,0.03894886316950707,0.2709829807281494,0.2709829807281494,-0.11472867429256439,38.53211009174312,61.46788990825688,0.11525910592850455,0.15605923336201957,39.922480620155035,-0.5767602044599709,0.05244689511463923,0.3544437289237976,0.3544437289237976,-0.049971237778663635,42.201834862385326,57.798165137614674,0.04964497422470766,0.22837397456169128,0.22837397456169128,-0.04928559437394142,38.53211009174312,61.46788990825688,0.045227610451333666,0.27280399203300476,0.27280399203300476,-0.1404479593038559,34.862385321100916,65.13761467889908,0.043458382489488405,0.2629161775112152,0.2629161775112152,-0.10278457403182983,33.94495412844037,66.05504587155964,0.04638926712248255,0.2702751159667969,0.2702751159667969,-0.12140804529190063,37.61467889908257,62.38532110091744,0.040028941379312205,0.2909407317638397,0.2909407317638397,-0.12060266733169556,39.44954128440367,60.550458715596335,0.03999907348085852,0.29393696784973145,0.29393696784973145,-0.1384938806295395,39.44954128440367,60.550458715596335,0.04166726274963688,0.3028806149959564,0.3028806149959564,-0.07929456979036331,41.284403669724774,58.71559633027523,0.03894886316950707,0.2709829807281494,0.2709829807281494,-0.11472867429256439,38.53211009174312,61.46788990825688
Random Forest Baseline,VCB,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0725065278397216,0.09360646763235678,36.015325670498086,-0.006694397383809664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Forest Baseline,CTG,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06118057155132059,0.07695817134560506,61.328125,1.2007604812449837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Forest Baseline,ACB,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04873816385055704,0.0647632975098074,52.32558139534884,0.658462481187504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Forest Baseline,BID,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07162847654756689,0.10451251832260501,62.096774193548384,1.4326770608579236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Forest Baseline,TCB,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07413760452306763,0.09364227196006954,51.75097276264592,0.09921089343755034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Forest Baseline,MBB,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06408433017061024,0.08748368457473407,67.04119850187266,1.96359406041989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Random Forest Baseline,VPB,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09364242593227247,0.1317472936110251,47.286821705426355,0.679116568324368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linear Summary Baseline,VCB,20,0.043792154639959335,0.08639991283416748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08639991283416748,0.043792154639959335,0.08639991283416748,,,,,0.07274073311322424,0.09827619139036184,54.78927203065134,0.5596936419694454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linear Summary Baseline,CTG,20,0.05807575583457947,0.07985584437847137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07985584437847137,0.05807575583457947,0.07985584437847137,,,,,0.11277621998597677,0.14267496028632148,33.984375,-1.1724923180882145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linear Summary Baseline,ACB,20,0.04249758645892143,0.06128256767988205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06128256767988205,0.04249758645892143,0.06128256767988205,,,,,0.07376060626252136,0.09254836372243741,44.57364341085272,0.12974898821633812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linear Summary Baseline,BID,20,0.05223889276385307,0.0740492194890976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0740492194890976,0.05223889276385307,0.0740492194890976,,,,,0.10696022157258767,0.14330566748544216,46.774193548387096,0.16959067169477376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linear Summary Baseline,TCB,20,0.06497795879840851,0.1088596060872078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1088596060872078,0.06497795879840851,0.1088596060872078,,,,,0.11359195221898565,0.14203687498661274,36.57587548638132,-0.5234687968656634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linear Summary Baseline,MBB,20,0.05271865054965019,0.09420252591371536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09420252591371536,0.05271865054965019,0.09420252591371536,,,,,0.10568479268295684,0.13840604759461902,46.06741573033708,-0.19290117080593608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linear Summary Baseline,VPB,20,0.05874374136328697,0.07088249176740646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07088249176740646,0.05874374136328697,0.07088249176740646,,,,,0.13575053163146997,0.1788599976062522,43.41085271317829,-0.2863107674406785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP Summary Baseline,VCB,20,0.2883848188554539,0.03803706914186478,,,,,0.24529465813847148,0.044100675731897354,,,,,0.1990977572825025,0.08752647787332535,,,,,0.164421200971393,0.11037599295377731,,,,,0.13869961241588874,0.11774385720491409,,,,,0.13049257919192314,0.17557555437088013,,,,,0.12008017652175006,0.22236937284469604,,,,,0.11275207536185489,0.25876960158348083,,,,,0.1006976634483127,0.28910231590270996,,,,,0.0967051283839871,0.2727431058883667,,,,,0.09227015110937987,0.30405354499816895,,,,,0.09806888221817858,0.30419349670410156,,,,,0.08759871519663755,0.29428181052207947,,,,,0.08014206511571127,0.27853381633758545,,,,,0.07517120395513142,0.2786216735839844,,,,,0.07631456030204016,0.27733510732650757,,,,,0.03803706914186478,0.07631456030204016,0.27733510732650757,,,,,0.06635998207383151,0.08878761567956626,39.46360153256705,0.28926764193943516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP Summary Baseline,CTG,20,0.3180435952894828,0.17545761168003082,,,,,0.26236417451325583,0.1781938672065735,,,,,0.20936726691091762,0.16565284132957458,,,,,0.1590855020810576,0.19086267054080963,,,,,0.13678703106501522,0.17648811638355255,,,,,0.1280033954364412,0.23607923090457916,,,,,0.11798922323128756,0.28246837854385376,,,,,0.11963711646111573,0.2919773459434509,,,,,0.11269054474199519,0.3751955032348633,,,,,0.09101046654669677,0.3761390447616577,,,,,0.0843436670873095,0.3621966242790222,,,,,0.0781960935496232,0.35734307765960693,,,,,0.08011390641331673,0.33638250827789307,,,,,0.07555828122969936,0.3326740562915802,,,,,0.07731664213625823,0.32531505823135376,,,,,0.07347808756372508,0.3486037254333496,,,,,0.16565284132957458,0.06890366719487835,0.37596917152404785,,,,,0.07371985593709575,0.09070968992138319,47.265625,-0.03988224510192745,0.06853764285059537,0.3561851680278778,,,,,0.06890366719487835,0.37596917152404785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP Summary Baseline,ACB,20,0.29709310829639435,0.10710535198450089,,,,,0.22815090220640688,0.11081057041883469,,,,,0.17968285741174922,0.12011300772428513,,,,,0.14009851304923787,0.13487310707569122,,,,,0.12889334230738528,0.1704283058643341,,,,,0.11666013837298926,0.1840497851371765,,,,,0.11809272472472752,0.2432868480682373,,,,,0.1074163500657853,0.31211361289024353,,,,,0.10202003883964875,0.29454249143600464,,,,,0.09419642586041899,0.31663453578948975,,,,,0.08783070370554924,0.29574400186538696,,,,,0.0859887512291179,0.2925732731819153,,,,,0.08039381952189348,0.2860768735408783,,,,,0.0834532800842734,0.2972301244735718,,,,,0.06744548031950698,0.2891237139701843,,,,,0.07718998599140083,0.3012210726737976,,,,,0.10710535198450089,0.07718998599140083,0.3012210726737976,,,,,0.05023532908956976,0.0669099862204205,50.0,0.5623635098883492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP Summary Baseline,BID,20,0.29482702691765394,0.09909643232822418,,,,,0.22418828111361055,0.10849770158529282,,,,,0.16318570866304286,0.1183401495218277,,,,,0.12971326489658916,0.13523538410663605,,,,,0.12005941087708753,0.15269343554973602,,,,,0.11488690994241658,0.21073809266090393,,,,,0.11274226732990321,0.2937740087509155,,,,,0.10745692625641823,0.34661442041397095,,,,,0.08927060871878091,0.3757869005203247,,,,,0.09217200110502102,0.3783379793167114,,,,,0.08364826758556507,0.39112088084220886,,,,,0.08166192592505146,0.39569035172462463,,,,,0.07136652202290647,0.3853340148925781,,,,,0.07155990282840588,0.4045987129211426,,,,,0.06623546187491978,0.3908180594444275,,,,,0.06763820098165203,0.39559006690979004,,,,,0.09909643232822418,0.06763820098165203,0.39559006690979004,,,,,0.07345599297140823,0.1058527444537625,55.24193548387096,0.6458276217649891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP Summary Baseline,TCB,20,0.2734389892395805,0.1088458001613617,,,,,0.22084235180826747,0.12628376483917236,,,,,0.1780515111544553,0.1628553718328476,,,,,0.14911675913368955,0.1774771362543106,,,,,0.12798937190981471,0.1980247050523758,,,,,0.12354546259431277,0.2676568925380707,,,,,0.11099089506794424,0.3640516400337219,,,,,0.10982491141733002,0.4159051179885864,,,,,0.1008667646742919,0.4212602376937866,,,,,0.09127054856542278,0.4324372112751007,,,,,0.08864851975265671,0.4259834289550781,,,,,0.09127019006101524,0.4493215084075928,,,,,0.08709881399922512,0.427661657333374,,,,,0.08129686226739603,0.43331754207611084,,,,,0.07625584676861763,0.4296146035194397,,,,,0.07164138172040968,0.44873350858688354,,,,,0.1088458001613617,0.07164138172040968,0.44873350858688354,,,,,0.07401671615906698,0.09226670671359097,48.63813229571984,-0.023202108763565387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP Summary Baseline,MBB,20,0.3123074612196754,0.11402696371078491,,,,,0.24368800354354522,0.08579663932323456,,,,,0.20036766590440974,0.08557820320129395,,,,,0.16015556060216007,0.08723482489585876,,,,,0.13792038007694132,0.1067245677113533,,,,,0.1310702451669118,0.1380622833967209,,,,,0.1280485041001264,0.18119561672210693,,,,,0.11524951370323405,0.2308565080165863,,,,,0.11089841232580297,0.22571539878845215,,,,,0.10031443823348074,0.25870054960250854,,,,,0.09628272089449798,0.24632278084754944,,,,,0.09083204354871721,0.23351088166236877,,,,,0.08690093830227852,0.24983671307563782,,,,,0.08375366284128498,0.2629493474960327,,,,,0.07471502605168258,0.26916468143463135,,,,,0.07576228053692509,0.24169428646564484,,,,,0.08557820320129395,0.07173725683242083,0.2557638883590698,,,,,0.06731456158827108,0.09088493010333115,60.67415730337079,1.2500622174895295,0.07359217720873215,0.25832703709602356,,,,,0.07173725683242083,0.2557638883590698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP Summary Baseline,VPB,20,0.2651081036995439,0.08016044646501541,,,,,0.19695329008733525,0.07972203940153122,,,,,0.15089807100594044,0.09128981083631516,,,,,0.12508422815624406,0.08870407193899155,,,,,0.11026054302997448,0.09729492664337158,,,,,0.10588333185981302,0.12088337540626526,,,,,0.10073273815214634,0.1464342623949051,,,,,0.10447550126734902,0.19352620840072632,,,,,0.08966735093032613,0.1915789097547531,,,,,0.08033163188134923,0.1745665967464447,,,,,0.07967803013675354,0.19150909781455994,,,,,0.07805989507366629,0.18384313583374023,,,,,0.07119572277673904,0.18836581707000732,,,,,0.06855376798878698,0.19919489324092865,,,,,0.06689452500466038,0.18462906777858734,,,,,0.06661889236420393,0.1912120282649994,,,,,0.07972203940153122,0.06478866008932099,0.1838265210390091,,,,,0.10547151031269317,0.14362817303005931,36.04651162790697,-0.8184177548240825,0.06478866008932099,0.1838265210390091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
