model_name,fusion_type,news_scope,sentiment_mode,use_positional_encoding,use_news_gate,recency_gate_k,use_two_stage,use_aux_loss,use_variance_reg,MAE,RMSE,DA%,Sharpe,IC,Prec,Rec,F1,ESS,base_rate_DA%,DA_skill%,degenerate
lstm,none,none,none,True,True,5,True,True,True,0.02884788376589616,0.04664842411875725,50.33783783783784,0.017665395187983882,0.18614313834849458,1.0,0.003401360544217687,0.008882403561941107,55.0,51.32,-0.98,True
lstm,late,matched,scalars,True,True,5,True,True,True,0.028861409053206444,0.04665393133958181,50.39414414414415,-0.09656631552537952,0.06307444926303712,0.5042735042735043,0.20068027210884354,0.1916480731854067,55.0,51.32,-0.93,False
lstm,late,all,scalars,True,True,5,True,True,True,0.02886677160859108,0.046642109751701355,50.61936936936937,0.041546600194998985,0.10165152244210446,0.4782608695652174,0.07482993197278912,0.06280938604950177,55.0,51.32,-0.6999999999999998,True
rf,none,none,none,True,True,5,True,True,True,0.02901460975408554,0.047014616429805756,53.37837837837838,0.2485236255431625,0.10835740736964705,0.5689655172413793,0.22448979591836735,0.32195121951219513,55.0,51.32,2.06,False
rf,late,matched,scalars,True,True,5,True,True,True,0.028876502066850662,0.046264298260211945,53.88513513513514,0.7754007239414752,0.12265678488804753,0.5333333333333333,0.40816326530612246,0.46509368198495843,55.0,51.32,2.566666666666667,False
rf,late,all,scalars,True,True,5,True,True,True,0.028902428224682808,0.046232237170139946,52.927927927927925,0.7117898480326171,0.12454013856790841,0.5277777777777778,0.3877551020408163,0.43051523099588146,55.0,51.32,1.6066666666666667,False
cnn_lstm,none,none,none,True,True,5,True,True,True,0.02893804634610812,0.04672430828213692,47.578828828828826,-0.29479573591541786,-0.01789354820223223,0.0,0.0,0.18568101886900937,55.0,51.32,-3.7433333333333336,True
cnn_lstm,late,matched,scalars,True,True,5,True,True,True,0.02886829525232315,0.0466826893389225,51.63288288288288,0.14506413531133483,0.04714935673830609,0.5111731843575419,0.6224489795918368,0.3884355521145682,55.0,51.32,0.31333333333333324,False
cnn_lstm,late,all,scalars,True,True,5,True,True,True,0.02887500760455926,0.046667102724313736,51.01351351351351,0.27662170071736925,0.05234600638815703,0.5129682997118156,0.6054421768707483,0.3921541797504729,55.0,51.32,-0.30666666666666675,False
