spearman_DA,spearman_Sharpe,spearman_IC,cell
0.9999999999999999,0.9999999999999999,0.9999999999999999,0
0.9999999999999999,0.8787878787878788,0.33333333333333326,10
0.9878787878787878,0.9030303030303028,0.9272727272727272,11
0.8787878787878788,-0.23636363636363633,0.5030303030303029,12
0.8909090909090909,0.6,0.9999999999999999,13
