cell,group,seed,MAE,RMSE,DA%,Sharpe,IC,Prec,Rec,F1,ESS,base_rate_DA%,DA_skill%,DA_ind%,Prec_ind,Rec_ind,F1_ind,ModalDisagreement,TemporalLag,CompositeScore,degenerate,DA%_gated,Sharpe_gated,IC_gated,gate_coverage,gate_tau,gate_conviction,train_time_sec
5,1 — Component knockouts,123,0.013214896583030204,0.019856868412680334,48.12108559498956,0.46994578718663627,0.043283608065476854,0.5355503898810985,0.48078257960537574,0.5052465990954756,2142,50.47,-2.35,48.12108559498956,0.5355503898810985,0.48078257960537574,0.5052465990954756,0.2967189728958631,1.0,0.6950453183775483,False,50.467289719626166,-0.08766331365786577,0.020799549183227385,0.2222222222222222,0.0014397469349205494,True,57.05
6,1 — Component knockouts,1,0.013399262817897894,0.019896496204640964,46.18997912317328,0.9199308986644258,0.02213650627580337,0.5372738680644367,0.4581696511758418,0.37517951947639183,2142,50.47,-4.28,46.18997912317328,0.5372738680644367,0.4581696511758418,0.37517951947639183,0.23904761904761904,1.0,0.7169639290264405,False,50.85324232081911,0.27329277472529245,0.05625155325594358,0.30438842203548083,0.0028916532755829394,True,87.01
6,1 — Component knockouts,42,0.013502036668283462,0.019848328749557644,45.354906054279745,-0.025813513560002523,0.04401667658718994,0.5015535556830746,0.4552023955984801,0.45755513524205116,2142,50.47,-5.12,45.354906054279745,0.5015535556830746,0.4552023955984801,0.45755513524205116,0.4466477809254013,1.0,0.7160875537045008,False,52.112676056338024,0.9943464577443286,0.0994141487263806,0.3300653594771242,0.002333714975975454,True,74.63
6,1 — Component knockouts,123,0.015376694353340594,0.022633982269349845,45.8768267223382,-0.07309043829195833,0.03662938976068673,0.5114525923121152,0.45960805637676627,0.4792005971149598,2142,50.47,-4.59,45.8768267223382,0.5114525923121152,0.45960805637676627,0.4792005971149598,0.5169491525423728,1.0,0.7725588408282102,False,54.91606714628298,0.36910723357810754,0.055586607428015855,0.4365079365079365,0.003792659437749535,True,111.62
7,1 — Component knockouts,1,0.013277906504676454,0.019860930887030257,45.72025052192067,0.34676803397015565,0.0012537185635418118,0.5118096997253008,0.4556638839337767,0.4659374352729989,2142,50.47,-4.75,45.72025052192067,0.5118096997253008,0.4556638839337767,0.4659374352729989,0.3454803596781827,1.0,0.709979430128551,False,51.981351981351985,0.24263132246683794,-0.0011037388601363347,0.22268907563025211,0.0018440285639371723,True,54.83
7,1 — Component knockouts,42,0.013323328774425193,0.019922506163602784,46.764091858037574,0.5758553014079525,0.0164409989513918,0.5199623862765856,0.4649949928243195,0.4404503637705609,2142,50.47,-3.71,46.764091858037574,0.5199623862765856,0.4649949928243195,0.4404503637705609,0.32859848484848486,1.0,0.7114045380330251,False,51.736111111111114,0.544374950083261,0.12807880627083407,0.2987861811391223,0.002151433378458023,True,65.18
7,1 — Component knockouts,123,0.013307863376655711,0.019878727866356177,46.659707724425886,0.6919730516023618,0.03886886209048077,0.5534149875328527,0.46313705277312534,0.39965608747789944,2142,50.47,-3.81,46.659707724425886,0.5534149875328527,0.46313705277312534,0.39965608747789944,0.5324553151458138,1.0,0.725371006827252,False,55.42406311637082,0.5770187647619195,0.08975037201721431,0.2679738562091503,0.002516753156669438,True,72.7
8,2 — News side,1,0.01342834137668965,0.019954294296276025,45.25052192066806,0.6181547436623595,0.025393424950079038,0.49561464590664184,0.449313651881968,0.39666672209888554,2142,50.47,-5.22,45.25052192066806,0.49561464590664184,0.449313651881968,0.39666672209888554,0.2858499525166192,1.0,0.7186841584335288,False,50.595238095238095,0.6228372009273935,0.09064748786174551,0.2637721755368814,0.0020419295760802925,True,75.84
8,2 — News side,42,0.01334131147290975,0.019867498559182514,46.5553235908142,0.827675042739992,0.04050857376732991,0.5402523290590945,0.46227945815711957,0.40867109842395427,2142,50.47,-3.91,46.5553235908142,0.5402523290590945,0.46227945815711957,0.40867109842395427,0.3911404335532517,1.0,0.7172569217094633,False,56.30252100840336,0.8753681987860441,0.07674613071835158,0.24836601307189543,0.002495070220902562,True,80.8
8,2 — News side,123,0.013265881081001882,0.01987534002572204,46.5553235908142,0.42283901403353974,0.027100750902149022,0.5167211958867506,0.4637113251525854,0.46490962150467297,2142,50.47,-3.91,46.5553235908142,0.5167211958867506,0.4637113251525854,0.46490962150467297,0.45398481973434535,1.0,0.7127559563782291,False,55.99022004889975,0.48960272212359257,0.09210635206014581,0.21288515406162464,0.0019296952814329416,True,80.82
8p,2 — News side,1,0.013443805152359316,0.01992737183375639,46.45093945720251,0.6738675641543321,0.020865414064328423,0.5119322737348488,0.46253008936637163,0.4593999082312761,2142,50.47,-4.02,46.45093945720251,0.5119322737348488,0.46253008936637163,0.4593999082312761,0.29101283880171186,1.0,0.7082707699301787,False,54.14258188824663,0.6252448370777602,0.10103543289945605,0.2726423902894491,0.003271900466643274,True,77.71
8p,2 — News side,42,0.013240736951720018,0.019840379764866776,45.354906054279745,-0.02205875994740007,0.020507488458541986,0.49897696389572144,0.4521719373683505,0.4624315729363579,2142,50.47,-5.12,45.354906054279745,0.49897696389572144,0.4521719373683505,0.4624315729363579,0.2717339667458432,1.0,0.7055843640619871,False,55.2863436123348,0.7015191546200215,0.1161635841786561,0.23622782446311857,0.0018037324189208448,True,82.21
8p,2 — News side,123,0.013304516124455563,0.019915573348784174,48.2776617954071,0.2884759641437391,0.03067487590479408,0.5127506486753228,0.48031346336371056,0.4547353275048294,2142,50.47,-2.19,48.2776617954071,0.5127506486753228,0.48031346336371056,0.4547353275048294,0.5103480714957667,1.0,0.714947585802233,False,56.18661257606491,0.4905273680941414,0.11781682346115883,0.2581699346405229,0.0020508725428953767,True,76.68
9,2 — News side,1,0.013487771307189434,0.019933990968849662,50.10438413361169,0.5802355971415523,0.020093019870055524,0.5068637803590285,0.4963805584281282,0.3355470115344285,2142,50.47,-0.37,50.10438413361169,0.5068637803590285,0.4963805584281282,0.3355470115344285,0.2661365762394761,1.0,0.7190599924936063,False,52.00803212851406,0.25164754459436073,0.07212033872981533,0.26143790849673204,0.0032402286306023598,True,59.52
9,2 — News side,42,0.013993984133576035,0.020970378315893934,46.50313152400835,0.006874413297984181,0.0475368021497425,0.5146330500163452,0.46443979021078086,0.48677598314755544,2142,50.47,-3.97,46.50313152400835,0.5146330500163452,0.46443979021078086,0.48677598314755544,0.4161137440758294,1.0,0.7287406377660622,False,55.349500713266764,0.6663268790804153,0.09674862124160677,0.36554621848739494,0.00291920721065253,True,80.89
9,2 — News side,123,0.013244567440614903,0.019810699398192293,46.86847599164927,0.3837286394378294,0.04381989188659794,0.5118516558294268,0.46626449438422635,0.4487985647140894,2142,50.47,-3.6,46.86847599164927,0.5118516558294268,0.46626449438422635,0.4487985647140894,0.4017815283638069,1.0,0.7097903962326685,False,56.52173913043478,0.7020858157860275,0.057841922109870686,0.23949579831932774,0.0021564234630204737,True,72.47
10,3 — Gate sweep,1,0.013243534832250346,0.019832383792129964,45.9812108559499,0.4908518103259498,-0.011626273103142425,0.48535839160839156,0.45593467460985987,0.3588073657786198,2142,50.47,-4.49,45.9812108559499,0.48535839160839156,0.45593467460985987,0.3588073657786198,0.23981042654028437,1.0,0.7193339635018547,False,47.98657718120805,0.24928758467560336,-0.06516637837911418,0.3123249299719888,0.0009224184468621388,True,53.09
10,3 — Gate sweep,42,0.013377278866652482,0.01997724220831436,47.75574112734864,0.860381198914593,0.059959139355423144,0.5374806768846204,0.47502514484849345,0.4563981140354752,2142,50.47,-2.71,47.75574112734864,0.5374806768846204,0.47502514484849345,0.4563981140354752,0.41350210970464135,1.0,0.7104825302129825,False,57.99999999999999,0.7269701365243394,0.14702692369973383,0.2334267040149393,0.0034372714580968022,True,72.58
10,3 — Gate sweep,123,0.014664429237537796,0.02165277902755662,45.8768267223382,0.1983740208520938,0.0064491531974237145,0.5095184887220285,0.45746025588356765,0.47087760158557523,2142,50.47,-4.59,45.8768267223382,0.5095184887220285,0.45746025588356765,0.47087760158557523,0.5333018422295701,1.0,0.7560223256915944,False,51.32867132867133,0.2342775136510295,0.03532387639484135,0.3697478991596639,0.0034791429061442614,True,86.61
11,3 — Gate sweep,1,0.013364675290873882,0.01991399053222283,46.085594989561585,0.5058540697610235,-0.00010812590467475713,0.5224032084708135,0.4581456777558264,0.43231352680681356,2142,50.47,-4.38,46.085594989561585,0.5224032084708135,0.4581456777558264,0.43231352680681356,0.3173258003766478,1.0,0.7143137997913014,False,51.6260162601626,0.4301467739597913,0.06836019748762988,0.2567693744164332,0.0021737137576565146,True,82.06
11,3 — Gate sweep,42,0.013293092788650523,0.019869851991747747,45.407098121085596,-0.3099043772984124,0.02619734808018419,0.49029416315837215,0.45504275441519565,0.4661913520045008,2142,50.47,-5.06,45.407098121085596,0.49029416315837215,0.45504275441519565,0.4661913520045008,0.3688952110004742,1.0,0.7103829977118121,False,55.069582504970185,0.7478882833133907,0.11248705722951777,0.2619047619047619,0.002571785298641771,True,73.28
11,3 — Gate sweep,123,0.013361828243083754,0.019931471830588087,48.068893528183715,0.5960898081084376,0.049043208388736555,0.5273365174213096,0.4804910846120065,0.5026478622329563,2142,50.47,-2.4,48.068893528183715,0.5273365174213096,0.4804910846120065,0.5026478622329563,0.42877358490566037,1.0,0.7041381288096467,False,56.708407871198574,0.7947302695793881,0.12830085559337134,0.28851540616246496,0.002335109398700297,True,70.25
12,3 — Gate sweep,1,0.01462810694057356,0.020961259128732757,45.61586638830898,0.8766373980391303,0.03986333655051469,0.510803994978503,0.45460033584582044,0.4650386613507309,2142,50.47,-4.85,45.61586638830898,0.510803994978503,0.45460033584582044,0.4650386613507309,0.43519394512771997,1.0,0.7402480070770803,False,53.954802259887,0.9150509120698967,0.10942189990873259,0.369281045751634,0.005479318089783192,True,74.04
12,3 — Gate sweep,42,0.013196484105784737,0.019778578002719413,45.51148225469729,0.26605357981304134,0.02553357506379547,0.49453700123506383,0.4527522031028144,0.4387820189690338,2142,50.47,-4.96,45.51148225469729,0.49453700123506383,0.4527522031028144,0.4387820189690338,0.27095238095238094,1.0,0.7070291614102603,False,53.01204819277109,0.6760312144293299,0.11506429129325933,0.2619047619047619,0.0007418926688842475,True,58.17
12,3 — Gate sweep,123,0.013207277625788476,0.019810706164286738,48.1732776617954,0.9421921398723687,0.044167922409342426,0.5385253054101222,0.4803777557173883,0.49448259660137484,2142,50.47,-2.3,48.1732776617954,0.5385253054101222,0.4803777557173883,0.49448259660137484,0.3216650898770104,1.0,0.6969416850206984,False,53.83104125736738,0.5490188454032803,0.10692849548324578,0.2665732959850607,0.0015165321237873286,True,58.36
13,3 — Gate sweep,1,0.014509472791405232,0.020744959104635488,45.19832985386221,0.5073188207911651,0.05717544479852055,0.5067507901977579,0.4542592594610557,0.44168603075016455,2142,50.47,-5.27,45.19832985386221,0.5067507901977579,0.4542592594610557,0.44168603075016455,0.6535211267605634,1.0,0.7499299648522346,False,52.994791666666664,1.0837601080631836,0.1012062322774209,0.3996265172735761,0.0039280622731894255,True,76.7
13,3 — Gate sweep,42,0.013215810818475076,0.019795368994624828,46.18997912317328,0.43779168157854687,0.035373846441968136,0.514508270611024,0.46035668090179294,0.46939435059972245,2142,50.47,-4.28,46.18997912317328,0.514508270611024,0.46035668090179294,0.46939435059972245,0.2895992366412214,1.0,0.7024124949473878,False,56.79611650485437,0.7967761178585938,0.17303612759182269,0.21475256769374415,0.0014784945524297655,True,60.34
13,3 — Gate sweep,123,0.013267724209487656,0.019849003560464977,46.972860125260965,0.2808469337580231,0.020906329985375633,0.5133410258850399,0.4682107002091136,0.47495010062619003,2142,50.47,-3.5,46.972860125260965,0.5133410258850399,0.4682107002091136,0.47495010062619003,0.37358490566037733,1.0,0.7066785805087616,False,55.45851528384279,0.7472183350680359,0.1709457110405825,0.2376283846872082,0.0024113047984428704,True,69.17
14,4 — Output formulation,1,0.013272120884762916,0.019829579698058007,46.34655532359081,0.76471401055501,0.027490076587227456,0.665982274236047,0.45928931886065233,0.33988366948320337,2142,50.47,-4.12,46.34655532359081,0.665982274236047,0.45928931886065233,0.33988366948320337,0.2559663079082826,1.0,0.7200795398345821,False,51.012145748987855,0.26122725362104493,0.019944821358479522,0.2572362278244631,0.002052694675512612,True,67.2
14,4 — Output formulation,42,0.013318123305018375,0.01985407092213924,45.407098121085596,0.43389091923188855,0.012090124891968618,0.508554682146735,0.4521005619587592,0.45140998525924503,2142,50.47,-5.06,45.407098121085596,0.508554682146735,0.4521005619587592,0.45140998525924503,0.1683405069344811,1.0,0.7032754663243711,False,49.79338842975206,0.4006210212732682,0.02669107946747413,0.25443510737628383,0.0021100761368870735,True,62.36
14,4 — Output formulation,123,0.013201868239080048,0.019797645761882685,47.233820459290186,0.699318834595395,0.0436651791650775,0.5408261893401874,0.46912877322561275,0.42033607082532465,2142,50.47,-3.24,47.233820459290186,0.5408261893401874,0.46912877322561275,0.42033607082532465,0.4934640522875817,1.0,0.7172118102898387,False,50.174216027874564,0.3789493380331882,0.06410658328355055,0.30018674136321194,0.001270674867555499,True,73.61
15,4 — Output formulation,1,0.013244892700434168,0.01981437944161632,45.72025052192067,0.7890022854653567,0.018265799319564766,0.5138621427479749,0.45433009002019215,0.4192621371855981,2142,50.47,-4.75,45.72025052192067,0.5138621427479749,0.45433009002019215,0.4192621371855981,0.3861058601134216,1.0,0.7165670613536558,False,51.78571428571429,0.3651477013034427,-0.10003747931254739,0.3277310924369748,0.0010897171741817147,True,53.36
15,4 — Output formulation,42,0.014309112033278617,0.020786614419878315,44.989561586638835,0.25804080252656,0.043965314125964015,0.5231266149870801,0.45211254866876693,0.4460055165479947,2142,50.47,-5.48,44.989561586638835,0.5231266149870801,0.45211254866876693,0.4460055165479947,0.5487398953875416,1.0,0.7439816607702543,False,51.07344632768361,0.7204610526697333,0.07518067772410604,0.4584500466853408,0.002284415706526488,True,76.57
15,4 — Output formulation,123,0.013213895203691772,0.01983108443325264,44.62421711899791,-0.2735422257695172,0.005957701681201477,0.4903621177494831,0.44552149271589425,0.46373055589378087,2142,50.47,-5.85,44.62421711899791,0.4903621177494831,0.44552149271589425,0.46373055589378087,0.34262759924385633,1.0,0.7106141917959801,False,54.932301740812385,0.5339879614610615,0.0886253838142949,0.2679738562091503,0.0012720098602585495,True,59.76
16,4 — Output formulation,1,0.013808036652452315,0.020285701955911794,45.407098121085596,0.2369948142419411,0.0029817464485895943,0.5022905288876114,0.45269880775823457,0.4646508334129976,2142,50.47,-5.06,45.407098121085596,0.5022905288876114,0.45269880775823457,0.4646508334129976,0.4938737040527804,1.0,0.7287918771308278,False,50.91277890466531,0.40371976945497207,0.017149903796655496,0.2605042016806723,0.005141413304954767,True,63.34
16,4 — Output formulation,42,0.013794330761330029,0.0203976157081427,46.39874739039666,0.291932398237271,0.026261099090110297,0.5238366096607399,0.4621307139829331,0.466380196701282,2142,50.47,-4.07,46.39874739039666,0.5238366096607399,0.4621307139829331,0.466380196701282,0.391016548463357,1.0,0.7218800555110189,False,53.25077399380805,0.47052947666601547,0.09207768998157244,0.16713352007469653,0.0064767125295475125,True,53.0
16,4 — Output formulation,123,0.013706161780532647,0.020261681551950652,43.580375782881006,-0.10289869165654777,-0.009995178924568776,0.48978704423019637,0.4370043904049655,0.4516953967379709,2142,50.47,-6.89,43.580375782881006,0.48978704423019637,0.4370043904049655,0.4516953967379709,0.42796410014171,1.0,0.7297469902154836,False,48.735632183908045,0.21285648981928557,-0.011912484189547084,0.23015873015873015,0.004207802703604102,True,72.93
17,4 — Output formulation,1,0.014204029695350734,0.020362720999295557,48.95615866388309,1.9031190836903888,0.11255334086039712,0.5442806581990409,0.48823177502470894,0.5019886363636363,2142,50.47,-1.51,48.95615866388309,0.5442806581990409,0.48823177502470894,0.5019886363636363,0.47668393782383417,1.0,0.7151366625120388,False,57.75401069518716,1.6223849372161256,0.17506313804804613,0.28944911297852477,0.004555470077320933,True,219.6
17,4 — Output formulation,42,0.013403209709423197,0.020040997563727462,43.99791231732777,-0.3494172859615912,0.012541145378579512,0.48447763160371143,0.438375234149483,0.4438334441579611,2142,50.47,-6.47,43.99791231732777,0.48447763160371143,0.438375234149483,0.4438334441579611,0.26438421302900617,1.0,0.7147794719393833,False,56.30630630630631,0.663261276368129,0.12707364601502127,0.2315592903828198,0.0023588816984556615,True,185.74
17,4 — Output formulation,123,0.01331658577983238,0.020002402587072608,46.085594989561585,-0.015252450415394341,0.024688601049157807,0.5139764239028946,0.4615782356216689,0.4824107970381647,2142,50.47,-4.38,46.085594989561585,0.5139764239028946,0.4615782356216689,0.4824107970381647,0.42661632845681924,1.0,0.712089177575107,False,55.17928286852589,0.2885837486305003,0.07629167535126796,0.2581699346405229,0.002422280958853662,True,208.37
18,5 — Learned gate,1,0.013250048027788735,0.019813386774041996,45.51148225469729,0.47422185224641433,0.03242336510918524,0.508469333246119,0.4549490401369536,0.4801757873886031,2142,50.47,-4.96,45.51148225469729,0.508469333246119,0.4549490401369536,0.4801757873886031,0.3841754051477598,1.0,0.7074599985867684,False,56.264236902050115,0.6658719496476285,0.09562561340570615,0.226890756302521,0.0021658886689692736,True,85.29
18,5 — Learned gate,42,0.013381053926941205,0.019905070517778706,45.093945720250524,0.07410336772755843,0.029185020097542296,0.5004401195837113,0.4510184889553364,0.474324783769251,2142,50.47,-5.38,45.093945720250524,0.5004401195837113,0.4510184889553364,0.474324783769251,0.31461208948119945,1.0,0.7081483204315042,False,56.15384615384615,0.8959092716732109,0.12407713757601622,0.26750700280112044,0.003194328339304775,True,65.78
18,5 — Learned gate,123,0.013463442765611395,0.02014881481094468,47.651356993736954,0.5567131604258633,0.05053689202913696,0.5061756790664036,0.47664879920408243,0.490809756097561,2142,50.47,-2.82,47.651356993736954,0.5061756790664036,0.47664879920408243,0.490809756097561,0.45590994371482174,1.0,0.7117239869786418,False,53.85826771653544,0.8361156407385092,0.10286320827038291,0.32819794584500467,0.0008249354723375291,True,84.7
18p,5 — Learned gate,1,0.013642265689370032,0.020128295786399877,46.13778705636743,0.5875562297917847,0.000491072885630001,0.49772912003590947,0.4596630862727107,0.4599009126946413,2142,50.47,-4.33,46.13778705636743,0.49772912003590947,0.4596630862727107,0.4599009126946413,0.38737040527803956,1.0,0.7193828551605521,False,51.181102362204726,0.4387923087703709,0.05141218608100467,0.26330532212885155,0.003196579054929316,True,84.67
18p,5 — Learned gate,42,0.013354483326939073,0.019859126075393745,49.16492693110647,0.7004170882550597,0.050648362096880464,0.5342458876247196,0.48826010724836355,0.42363789613166974,2142,50.47,-1.31,49.16492693110647,0.5342458876247196,0.48826010724836355,0.42363789613166974,0.3517564402810304,1.0,0.7084099617305095,False,55.493482309124765,0.8197759152290398,0.09840915693851478,0.2819794584500467,0.002288900432176888,True,77.53
18p,5 — Learned gate,123,0.013388876078427089,0.01992193274968826,49.16492693110647,0.5361833003084301,0.013367463286826463,0.5209092381183711,0.4874362933605613,0.3646011260495699,2142,50.47,-1.31,49.16492693110647,0.5209092381183711,0.4874362933605613,0.3646011260495699,0.5855602437880919,1.0,0.7318017772887794,False,55.61497326203209,0.5730660553423343,0.09679119547826776,0.19701213818860877,0.002194552682340145,True,85.47
