spearman_DA,spearman_Sharpe,spearman_IC,cell
0.7333333333333332,-0.8787878787878788,0.5393939393939393,0
-0.1515151515151515,-0.7818181818181817,-0.8181818181818182,10
0.9636363636363635,0.7454545454545454,0.7212121212121211,11
0.9515151515151514,0.6606060606060605,0.8909090909090909,12
0.9999999999999999,0.9999999999999999,0.8666666666666665,13
