model_name,fusion_type,news_scope,sentiment_mode,market_encoder_name,output_mode,use_cross_attention,use_positional_encoding,use_news_gate,recency_gate_k,use_two_stage,use_aux_loss,use_variance_reg,use_interaction_prod,use_interaction_diff,use_news_context_prod,use_cosine_sim,use_pooled_news,fusion_market_dim,fusion_hidden_dim,projected_news_dim,n_heads,dropout,sign_penalty_weight,encoder_lr_scale,aux_loss_weight,stage1_ratio,market_epochs,fusion_epochs,market_patience,fusion_patience,news_gate_alpha,variance_reg_coeff,fusion_style,market_query_mode,MAE,MAE_std,RMSE,RMSE_std,DA%,DA%_std,Sharpe,Sharpe_std,IC,IC_std,Prec,Prec_std,Rec,Rec_std,F1,F1_std,ESS,ESS_std,base_rate_DA%,base_rate_DA%_std,DA_skill%,DA_skill%_std,degenerate,seed_count
cmtf,cmtf,matched,scalars,lstm,fusion_plus_news,False,True,True,3,True,True,True,True,True,True,True,True,64,32,128,4,0.1,0.005,0.2,0.0,0.33,80,80,12,10,0.3,0.001,handcrafted,multi,0.071140105003461,0.0019432213311969568,0.09793359201862134,0.0010280012142700197,54.68238375900458,5.258232656488752,0.7630250904906335,0.27535578785176673,0.20494685453968176,0.14908902933403184,0.6431686925929978,0.10435868334883458,0.5386006801244484,0.03650865526019755,0.5409809192562801,0.017797299961214316,11.0,0.0,53.24,0.0,1.4400000000000002,5.25679560188524,False,3
cmtf,cmtf,matched,scalars,lstm,fusion_plus_news,True,True,True,3,True,True,True,False,False,False,False,False,64,32,128,4,0.1,0.005,0.2,0.0,0.33,80,80,12,10,0.3,0.001,learned,multi,0.06997630412905248,0.0019886346227350237,0.09730510513202,0.0031428499413492877,59.07007203667322,5.01784224086196,0.9817862672831229,0.6215149688633257,0.22867531923711829,0.18493111992544284,0.7027591092142936,0.09861288114851996,0.5733252710678367,0.04526292836189678,0.5734053914268312,0.0333552737139712,11.0,0.0,53.24,0.0,5.826666666666667,5.017981001691151,False,3
cmtf,cmtf,matched,scalars,lstm,fusion_plus_news,True,True,True,3,True,True,True,False,False,False,False,True,64,32,128,4,0.1,0.005,0.2,0.0,0.33,80,80,12,10,0.3,0.001,handcrafted,multi,0.07477337416444786,0.005417623566309089,0.10111573419193727,0.006932309466386785,50.09823182711199,6.5837312692008,0.28946653390820276,0.6029846257479688,0.028470917342192217,0.18072985147882187,0.5631936534282579,0.07436792175677401,0.49230983906477715,0.06645399392082696,0.5165169228529781,0.07152926513294645,11.0,0.0,53.24,0.0,-3.143333333333333,6.587202238684746,False,3
