model_name,fusion_type,news_scope,sentiment_mode,market_encoder_name,output_mode,use_cross_attention,use_positional_encoding,use_news_gate,recency_gate_k,use_two_stage,use_aux_loss,use_variance_reg,use_interaction_prod,use_interaction_diff,use_news_context_prod,use_cosine_sim,use_pooled_news,fusion_market_dim,fusion_hidden_dim,projected_news_dim,n_heads,dropout,sign_penalty_weight,encoder_lr_scale,aux_loss_weight,stage1_ratio,market_epochs,fusion_epochs,market_patience,fusion_patience,news_gate_alpha,variance_reg_coeff,MAE,MAE_std,RMSE,RMSE_std,DA%,DA%_std,Sharpe,Sharpe_std,IC,IC_std,Prec,Prec_std,Rec,Rec_std,F1,F1_std,ESS,ESS_std,base_rate_DA%,base_rate_DA%_std,DA_skill%,DA_skill%_std,degenerate,seed_count
cmtf,cmtf,matched,scalars,lstm,fusion_plus_news,False,True,True,3,True,True,True,True,True,True,True,True,64,32,128,4,0.1,0.005,0.2,0.0,0.33,80,80,12,10,0.3,0.001,0.071140105003461,0.0019432213311969568,0.09793359201862134,0.0010280012142700197,54.68238375900458,5.258232656488752,0.7630250904906335,0.27535578785176673,0.20494685453968176,0.14908902933403184,0.6431686925929978,0.10435868334883458,0.5386006801244484,0.03650865526019755,0.5409809192562801,0.017797299961214316,11.0,0.0,53.24,0.0,1.4400000000000002,5.25679560188524,False,3
cmtf,cmtf,matched,scalars,lstm,fusion_plus_news,True,False,True,3,True,True,True,True,True,True,True,True,64,32,128,4,0.1,0.005,0.2,0.0,0.33,80,80,12,10,0.3,0.001,0.07300645740786266,0.002017484723321601,0.09818447906450407,0.0015372386789189558,57.3018991486575,2.9816771284432795,0.956599771312531,0.33051611988811036,0.20355958749462497,0.0936402714615989,0.6976738115301986,0.09015824621904103,0.5566348310541929,0.02545691715531251,0.5611287589939341,0.02209108662140016,11.0,0.0,53.24,0.0,4.0633333333333335,2.9796700041000066,False,3
cmtf,cmtf,matched,scalars,lstm,fusion_plus_news,True,True,False,3,True,True,True,True,True,True,True,True,64,32,128,4,0.1,0.005,0.2,0.0,0.33,80,80,12,10,0.3,0.001,0.07699208238139486,0.004084661253203129,0.1027001444264392,0.0036033692903105503,50.22920759659463,2.56408277019671,0.46899172917904797,0.460739693435681,0.02063648959243898,0.07478857679915692,0.5760266194085638,0.04249309498849848,0.48731485214011805,0.022836099506271128,0.4910648323075053,0.0203015387060119,11.0,0.0,53.24,0.0,-3.013333333333333,2.565157565011033,False,3
cmtf,cmtf,matched,scalars,lstm,fusion_plus_news,True,True,True,0,True,True,True,True,True,True,True,True,64,32,128,4,0.1,0.005,0.2,0.0,0.33,80,80,12,10,0.3,0.001,0.07920119605649638,0.002876394514939502,0.11135906701911191,0.003877559868454661,46.36542239685658,8.365292281353156,-0.6967946052787389,0.7284392783580456,-0.11056232496731196,0.140011947574276,0.501974162657247,0.09914268934750022,0.45529318738565533,0.08727286818998353,0.4689530392860333,0.1001253147861794,11.0,0.0,53.24,0.0,-6.876666666666668,8.365442805574213,False,3
cmtf,cmtf,matched,scalars,lstm,fusion_plus_news,True,True,True,3,True,True,True,True,True,True,True,True,64,32,128,4,0.1,0.005,0.2,0.0,0.33,80,80,12,10,0.3,0.001,0.07575666005749564,0.005868349701412082,0.10120225743998355,0.005299551300890857,55.59921414538311,1.7127304296819943,0.8379579322617672,0.2166947840029707,0.15490821185705306,0.08313436384372738,0.6541608937548203,0.038700473027668804,0.5395361096468108,0.02311071034956104,0.5338212453111522,0.05282252843352977,11.0,0.0,53.24,0.0,2.36,1.7171779173981945,False,3
