cell,group,seed_count,MAE,MAE_std,RMSE,RMSE_std,DA%,DA%_std,Sharpe,Sharpe_std,IC,IC_std,Prec,Prec_std,Rec,Rec_std,F1,F1_std,ESS,ESS_std,base_rate_DA%,base_rate_DA%_std,DA_skill%,DA_skill%_std,train_time_sec,train_time_sec_std,DA%_gated,DA%_gated_std,Sharpe_gated,Sharpe_gated_std,IC_gated,IC_gated_std,gate_coverage,gate_coverage_std,gate_tau,gate_tau_std,MAE_ci95,RMSE_ci95,DA%_ci95,Sharpe_ci95,IC_ci95,Prec_ci95,Rec_ci95,F1_ci95,ESS_ci95,base_rate_DA%_ci95,DA_skill%_ci95,train_time_sec_ci95,DA%_gated_ci95,Sharpe_gated_ci95,IC_gated_ci95,gate_coverage_ci95,gate_tau_ci95
8p,2 — News side,3,0.06844780303019715,0.0004573493376767614,0.09346257751429089,0.0006492938945544082,59.1243561442237,1.4955069232305125,0.9355929167715026,0.03985157267729639,0.23478414130293715,0.05111476900952408,0.7064552980011958,0.04962224791289613,0.5373802672421832,0.010706697070040839,0.5194645392306753,0.03128610012396391,100.0,0.0,57.84,0.0,1.2833333333333332,1.495404070254369,60.86333333333334,12.323231448501375,73.07280206812918,1.8765890136771581,0.8733290632351313,0.02538252160473674,0.2593395170693244,0.09994148266591553,0.2852165256346441,0.07594879341092657,0.032577852718532085,0.010828062493701269,0.0005175394959138955,0.0007347452094161695,1.6923253964160874,0.04509629977721933,0.05784180626853997,0.056152859652997655,0.012115768293618918,0.03540355512378974,0.0,0.0,1.6922090073168992,13.945049148393528,2.1235603775214114,0.02872302713516425,0.11309443416393823,0.08594415038803443,0.012253106199259416
9,2 — News side,3,0.06952985860788888,0.0003577895260926214,0.09384155602473727,0.001089439815773499,53.07211184694628,1.750704047531659,0.6336437497256734,0.09536985930423918,0.21290221952551988,0.03555703109405947,0.5775418083935369,0.017799625005958303,0.5009017425362695,0.020047853297026946,0.49506221222998154,0.0744909070446347,100.0,0.0,57.84,0.0,-4.7700000000000005,1.7523698239812282,74.82666666666667,14.838828570117428,75.26123823118931,2.6734254418498544,0.9124425886335236,0.03570900484581411,0.3939067545016448,0.061570262475282585,0.25170068027210885,0.04798761714039559,0.038518872732917465,0.0062119077225214455,0.00040487696323749506,0.001232817206969343,1.9811081281029908,0.10792115532608329,0.0402365684885287,0.020142171845782264,0.02268628165551676,0.0842943966594225,0.0,0.0,1.9829931316068652,16.791715272055374,3.0252656810803993,0.04040854297803988,0.06967331092379342,0.05430310080060114,0.0070294353277265895
10,3 — Gate sweep,3,0.0716181868012437,0.0023755306842794047,0.09425995905334024,0.0023159895094524525,54.50699043414275,2.051119921231252,0.7679066008074997,0.2677383050992056,0.28237232042519306,0.02207273604640717,0.5176734121710105,0.14670211060232288,0.5037293673314416,0.05580714596835929,0.47457942539397385,0.11923097991319291,100.0,0.0,57.84,0.0,-3.3333333333333335,2.0538338134652796,76.15333333333332,1.400511811208082,81.32047906276695,4.271862179343396,1.036041658478994,0.039838505235071375,0.266683607111853,0.07922599303972083,0.25103700016592,0.03161592935845806,0.05461970033744971,0.01300421088284917,0.0026881660288723833,0.0026207888467765367,2.321060691779612,0.302974413741945,0.02497765219236368,0.16600906597199727,0.06315173066517248,0.1349225551633046,0.0,0.0,2.3241317499468725,1.5848283075603038,4.8340671272023865,0.045081512574298314,0.08965265088026456,0.03577679203854048,0.014715649921470793
11,3 — Gate sweep,3,0.06592035807482337,0.00046932689980313565,0.08969288235260246,0.0007739077315647204,56.512141280353205,3.6503191377822803,1.030850114700726,0.19181968545998854,0.36327593803152664,0.047290301021284044,0.6133902351530623,0.04666109785303271,0.5394493625354703,0.029489584577940504,0.562924531119375,0.0299867779077622,100.0,0.0,57.84,0.0,-1.3299999999999998,3.6511368092691354,68.92333333333333,14.965334387621724,83.28421383062188,6.619144463463327,1.145539358702704,0.09371029392151191,0.3525490381674759,0.15243227510535898,0.28720756595321056,0.03660144640388199,0.035765672413011394,0.0061799676449744104,0.0005310933834009749,0.000875759040807775,4.130724964180219,0.21706440819093972,0.053514013328405684,0.05280200291601854,0.033370606404953804,0.03393323362246502,0.0,0.0,4.131650246572186,16.93487008092408,7.490267082059723,0.10604318030599076,0.17249335752792155,0.04141843567066142,0.006993291727481941
12,3 — Gate sweep,3,0.0727994702973917,0.0037888436899226065,0.09685785354211202,0.002164910075615481,54.231052244297274,2.5025834283559867,0.7416999268103027,0.1345339425560161,0.23208239461023972,0.02681336292854069,0.5883240973766246,0.03372734284826412,0.5087926142040686,0.017351359183855254,0.5242296857875246,0.017661706191251382,100.0,0.0,57.84,0.0,-3.61,2.5044759930971585,68.83333333333333,9.142348348938217,74.98254523442417,1.8646287349322925,0.8064129447316338,0.16882097820964015,0.3161743343109307,0.01763208090024941,0.21304131408661028,0.07889615028020983,0.06002348164717356,0.0109075184855611,0.004287480251616694,0.0024498263732587447,2.831939743420418,0.15223948758172082,0.030342176517157315,0.03816608132609233,0.019634911315385244,0.01998610201477945,0.0,0.0,2.8340813820354556,10.34554106935823,2.110026048021666,0.19103892093981573,0.019952577842099226,0.08927939866051646,0.01234301911830586
13,3 — Gate sweep,3,0.06871411329955691,0.0022233375764037348,0.09359408402571551,0.001358493877187324,56.8616629874908,1.2588750633499388,0.8168566278133128,0.17483265744669366,0.3483327507404646,0.08250763297714034,0.6987698924243465,0.10551029068775084,0.5147451141041525,0.021342438833488752,0.47605703492547785,0.08916701813768618,100.0,0.0,57.84,0.0,-0.98,1.257298691640137,54.053333333333335,2.8353541812855294,83.69761552017248,9.298256699347071,0.9905732313132743,0.1460029839879375,0.30241549508681204,0.2757229727388925,0.24539571926331508,0.04253737771125382,0.05058451866110166,0.017512821851766388,0.0025159433145427687,0.0015372805391456574,1.4245512391343411,0.197841776406373,0.09336617605471961,0.11939613367246327,0.024151243099128594,0.10090197977227355,0.0,0.0,1.4227674066175868,3.208505299633738,10.521967976390055,0.1652179297315317,0.3120099157638243,0.04813557428553784,0.01981762352435908
14,4 — Output formulation,3,0.06693808979982131,8.27946744354943e-05,0.0903769168297641,0.0014447226941076041,59.82339955849889,1.0485651214128024,1.149160736469872,0.10303219521614003,0.35216527970130995,0.01584468872356796,0.6663438667269155,0.01880370772299683,0.5891800887254707,0.011957534008339776,0.6144022052986363,0.010481937768704559,100.0,0.0,57.84,0.0,1.9799999999999998,1.0499999999999998,61.666666666666664,8.873851099344265,85.25305394394789,1.4515998113517266,1.0605481997611828,0.10560972688190227,0.23691828265655848,0.1665858565282387,0.2379293180686909,0.039708652414493034,0.04384800915916761,0.005956391654947461,9.369099404268813e-05,0.001634857631240878,1.1865631360166469,0.11659190466074358,0.01792995318756447,0.02127839840264512,0.013531223537975786,0.011861429201085346,0.0,0.0,1.1881868539922495,10.041707829071932,1.6426398220054774,0.1195086563188459,0.18850964265513545,0.04493457027490308,0.006740291677750204
15,4 — Output formulation,3,0.06863450525335907,0.0026265213198946044,0.09224177188484968,0.00259057753188281,55.73951434878587,3.7025106220131367,0.8931978694464862,0.2600577490623054,0.29221582451052636,0.08921818253089774,0.5967656504310703,0.055381153298868384,0.5273903254599469,0.05597318252929351,0.5411869792859593,0.07169052039115849,100.0,0.0,57.84,0.0,-2.1033333333333335,3.7022200546879076,70.07000000000001,10.653605023652792,78.5961680295719,6.840197677653949,1.0247747168456123,0.19998773656956095,0.34353088346831734,0.13487812149832143,0.25601460096233614,0.020221152247722925,0.04195211517314116,0.007692851460267281,0.002972188670503944,0.002931514445362708,4.189785188421597,0.29428304639490155,0.10095987773361303,0.06266967457966184,0.06333961872134783,0.08112546084251224,0.0,0.0,4.189456380539657,12.055688987361943,7.74041234218737,0.22630742814439755,0.1526289627195,0.022882387879352584,0.008705280928385396
16,4 — Output formulation,3,0.06872227504187826,0.0018366470377762629,0.0912707452692002,0.0022907508437713625,54.50699043414275,3.891543811573839,0.866858886310443,0.1858702197917504,0.30882076952292187,0.07161173801648116,0.5986775907790398,0.06706499098484868,0.5179174493425522,0.027368803797964573,0.5362848261416643,0.02205946835446291,100.0,0.0,57.84,0.0,-3.3333333333333335,3.890724011457679,70.78666666666668,4.007122824837462,80.51460286103999,7.64496167821777,1.0345671584003286,0.08887567914163602,0.36210238072294915,0.20792033971428223,0.25966484154637465,0.043741566804473796,0.05078131208817164,0.01064422924869892,0.0020783617768662505,0.0025922286079436067,4.403696379663741,0.2103319540049599,0.08103631019306662,0.07589118157267233,0.03097071703069968,0.024962638385553217,0.0,0.0,4.402768688500958,4.534486345527773,8.65108853841227,0.10057229866259536,0.23528401364391702,0.049498242523904334,0.012045079299222723
17,4 — Output formulation,3,0.0683012397088137,0.0009604704009080499,0.09142226548731862,0.0009797117014241255,53.918322295805744,1.3994174760602596,0.8698722309310929,0.0683462802165224,0.28955721411769486,0.02984148800791854,0.5857919441197726,0.025188838627806503,0.5239423883937492,0.024983376208401475,0.5472262573817201,0.02403379833240184,100.0,0.0,57.84,0.0,-3.92,1.398606449291579,283.42,54.38107023588264,80.85169834203977,4.261272235189567,0.9701790514183389,0.061255992758669574,0.4260532005467746,0.04021112580860294,0.2226646756263481,0.018956317650024316,0.044549708565076195,0.002682468196889625,0.0010868745752453436,0.0011086481565090725,1.5835899507636328,0.07734109683099286,0.033768822623405886,0.028503854214182733,0.028271351599205116,0.02719680307624831,0.0,0.0,1.5826721875781262,61.5379740574333,4.822083477270871,0.06931768126104347,0.045503172447629046,0.021451092792247765,0.003035498521710997
18,5 — Learned gate,3,0.06942043759728649,0.002261318960067437,0.09409629132780827,0.003543085990219733,54.01030169242089,3.3670490056782283,0.6588453681446087,0.3654098726032087,0.24007511451897467,0.08849291062524359,0.5992636508390885,0.040606079992689226,0.5253878408803271,0.054085349771854335,0.5208152881039001,0.08558596013959358,100.0,0.0,57.84,0.0,-3.83,3.365546018107612,73.92,14.647460530754127,74.8261204650657,7.941317895392712,0.8916811169390103,0.22025441579171837,0.39866639875452486,0.13821746400302504,0.2785797245727559,0.06199128358930197,0.03972065852334102,0.015522711164851804,0.0025589232962243374,0.004009379234422095,3.8101746336138547,0.4135001970915384,0.10013915531088145,0.04595010518044862,0.06120333484999053,0.096849631165876,0.0,0.0,3.808473843068026,16.575161949535616,8.986447168265734,0.24924133464520262,0.15640778449575368,0.07014974116468009,0.0175656012803768
18p,5 — Learned gate,3,0.07010415936970704,0.0012380760350019949,0.09444283256369192,0.0010621332334208836,56.03384841795438,2.7661799997945233,0.8608624662402441,0.15582739433115203,0.15682866467076118,0.04635162126120131,0.6422273739036702,0.052841701508669583,0.5116676991327286,0.027244894153615754,0.507169603339959,0.03023127484244624,100.0,0.0,57.84,0.0,-1.8099999999999998,2.7671826828021313,70.92999999999999,6.419680677416915,66.41766994710338,5.758589366538405,0.7171373719216727,0.1235762231614384,0.25559308369614403,0.12808035456378714,0.2938443670150987,0.030048936776763485,0.02970799555381139,0.0012078110304634296,0.0014010149228878275,0.0012019169001323577,3.130227344316321,0.17633529660584885,0.05245179718455911,0.05979601435731775,0.030830500068320523,0.034209907949734525,0.0,0.0,3.1313619869528555,7.264552559747466,6.516457317009991,0.1398396607870797,0.14493656528319823,0.03400357300437583,0.0013667668461937903
