spearman_DA,spearman_Sharpe,spearman_IC,cell
0.9999999999999999,0.9999999999999999,0.7454545454545454,0
0.9999999999999999,0.17575757575757575,-0.5515151515151515,10
0.9999999999999999,-0.33333333333333326,-0.34545454545454546,11
0.9878787878787878,-0.9999999999999999,0.5757575757575757,12
0.9999999999999999,-0.9030303030303028,0.9999999999999999,13
