cell,group,seed,MAE,RMSE,DA%,Sharpe,IC,Prec,Rec,F1,ESS,base_rate_DA%,DA_skill%,DA_ind%,Prec_ind,Rec_ind,F1_ind,ModalDisagreement,TemporalLag,CompositeScore,degenerate,DA%_gated,Sharpe_gated,IC_gated,gate_coverage,gate_tau,gate_conviction,train_time_sec
2,1 — Component knockouts,42,0.06920582061574572,0.09544843957154144,56.12582781456954,0.6829386290941365,0.31529543181393654,0.6471152792794509,0.5825756364653691,0.5893675879333451,100,57.84,-1.71,56.20598354793253,0.6461713159652186,0.581868392045164,0.5894945456493641,0.6145251396648045,0.0,0.6061265571401012,False,67.4721189591078,0.6807115697275548,0.357433698610304,0.2966650074664012,0.031154108233749866,True,52.53
2,1 — Component knockouts,123,0.0772243478554255,0.10205090316735946,54.35982339955849,0.5692893615324144,0.09389470736654595,0.5748511219998955,0.518714280004796,0.5370986783124296,100,57.84,-3.48,54.19479855206166,0.5748716716433863,0.5175954850567199,0.535831355212474,0.436626746506986,0.0,0.6548230366492305,False,67.3469387755102,0.7595586591874188,0.34972010687572375,0.187655550024888,0.061563337221741676,True,61.54
3,1 — Component knockouts,1,0.06624158802649072,0.0896171736145614,60.59602649006622,1.3539301289758172,0.3902248237051274,0.6661035019819386,0.5873466288317813,0.6204555062354682,100,57.84,2.76,60.388376543534754,0.668065364922229,0.5856676276373405,0.6190072359799871,0.4668018246325393,0.2,0.5742583200411951,False,82.95165394402035,1.017928851628575,0.23913464039253612,0.21652563464410154,0.04206172749400139,True,56.75
3,1 — Component knockouts,42,0.06756454265534251,0.09059526665853783,51.98675496688742,0.6772169011465414,0.26688308704640373,0.5587827363955291,0.5001498741057512,0.5261370211494185,100,57.84,-5.85,52.11355833808094,0.5551604088264214,0.5022402733899882,0.5248334826918526,0.5155466399197592,0.1,0.6093889188018387,False,83.70221327967808,1.1393453507376066,0.3957910968969579,0.27974116475858635,0.034036027267575264,True,72.94
3,1 — Component knockouts,123,0.06927915982200211,0.09047180295570242,58.609271523178805,1.246181147778835,0.3949701844533316,0.6532773040003296,0.5879061588265857,0.6164812874752024,100,57.84,0.77,58.432487040468345,0.653586766740877,0.585244715480693,0.6141823860908078,0.5790803436078827,0.2,0.5914803178335726,False,81.92567567567568,1.289288832629337,0.5231895853635186,0.33001493280238925,0.045634675770998,True,62.74
4,1 — Component knockouts,1,0.07212946205132859,0.09701402168823968,57.395143487858725,0.960621934589413,0.3675627528948143,0.6914462822789147,0.602948523240478,0.6007339649426207,100,57.84,-0.44,57.96103163247385,0.6916769758632922,0.6076603975821697,0.6030986563858483,0.708981435022579,0.2,0.6281017894337809,False,72.01986754966887,1.006599295216436,0.49949750957383576,0.3359880537580886,0.05421858839690685,True,57.3
4,1 — Component knockouts,42,0.06735432076415722,0.09087808029720842,55.40838852097131,0.8080669876080014,0.3328021860847811,0.6125763934909064,0.49372776867431356,0.45251252532362246,100,57.84,-2.43,54.8214436490347,0.6187872719844733,0.4902537157854588,0.44960772972449503,0.3356997971602434,0.1,0.6017033480615597,False,93.71584699453553,1.121933366530157,0.23474253923837687,0.20756595321055252,0.042484134435653687,True,58.12
4,1 — Component knockouts,123,0.0683230742630935,0.0925750882661507,57.284768211920536,1.0206118089775993,0.30708649231777707,0.6202787298223611,0.5335368290635866,0.5463953459453978,100,57.84,-0.56,57.18689241003807,0.615459774057275,0.5342150480642124,0.54482194056147,0.3925888833249875,0.4,0.6176857407263603,False,75.76301615798923,0.995966189293986,0.23231821047236137,0.30612244897959184,0.035452160984277725,True,51.38
5,1 — Component knockouts,1,0.06545351505766284,0.08959829074349729,60.70640176600441,1.256229826819244,0.386218414153404,0.6646788367496831,0.5842217537268695,0.6153985254699899,100,57.84,2.87,60.368202808984265,0.6635587511970517,0.5812696164035487,0.612629605563344,0.4353296426774031,0.2,0.5719294736917842,False,87.79342723004694,1.1713305831498935,0.41740746794049616,0.2379293180686909,0.04218522645533085,True,57.26
5,1 — Component knockouts,42,0.06985928767597673,0.09160767445381618,52.70419426048565,0.8226459683905724,0.2992523400363261,0.5673145078908416,0.5024504416290316,0.5279698218722608,100,57.84,-5.14,52.61356276071117,0.5654943312974542,0.5023305341423923,0.5266630440466895,0.5474747474747474,0.1,0.6148671322042434,False,79.59527824620574,1.1671477930800658,0.35205384819894014,0.3285216525634644,0.04750555753707886,True,72.66
5,1 — Component knockouts,123,0.07037983737488321,0.09502460202005215,55.90507726269316,0.9231221069055915,0.23256039567306303,0.5995615544886312,0.5299448463290836,0.5516344738677739,100,57.84,-1.93,55.981151635450644,0.6018061004071963,0.5309839267672942,0.5515505899216733,0.4684052156469408,0.4,0.6383819911676142,False,68.65148861646234,0.8194010836420469,0.25508184944521445,0.3125933300149328,0.03539356030523777,True,51.77
6,1 — Component knockouts,1,0.07041049566678151,0.09476451903040521,49.668874172185426,0.4875606388362213,0.20415354647531297,0.4983931779952596,0.45262229727029296,0.4468077531026496,100,57.84,-8.17,49.59464958640953,0.4985606582632819,0.4526627972820889,0.4448030672239193,0.38438287153652395,0.1,0.6388404729861162,False,70.69970845481049,0.9562668604462777,0.32527289122102016,0.3792931806869089,0.030247860588133335,True,86.08
6,1 — Component knockouts,42,0.07026868464469303,0.09237592748249852,50.93818984547461,0.6178347302663977,0.2466895099575416,0.5421059036811979,0.45508273050637466,0.4253053089109184,100,57.84,-6.9,50.90140356646667,0.5403037347557451,0.45660917116782185,0.4261677675057086,0.3256997455470738,0.1,0.6271279344887687,False,87.95454545454545,1.1982050629826015,0.2487288366816125,0.24738675958188153,0.04392113536596298,True,91.39
6,1 — Component knockouts,123,0.07111609559750225,0.09591074728752276,55.07726269315674,0.6858492824312036,0.3152671799239137,0.7589563862928348,0.48199762199752205,0.4049891632114588,100,57.84,-2.76,55.04024800248283,0.7463676801957848,0.48364731679376866,0.40554873961728066,0.244,0.4,0.6480044648921524,False,80.87649402390437,1.0920145885680368,0.18496385021101555,0.27575908412145345,0.05266454070806503,True,81.19
7,1 — Component knockouts,1,0.07170754536445409,0.09386742933592762,51.71081677704195,0.7132221521525196,0.25418972892911346,0.5581299934871063,0.5000699412493506,0.5260371309800607,100,57.84,-6.13,51.63750627639721,0.5552146390184725,0.49877755211625835,0.5227058107887353,0.5180360721442886,0.1,0.6279778854565186,False,76.08318890814559,1.0500177413517366,0.4585930391046054,0.3175709308113489,0.04360582120716572,True,76.0
7,1 — Component knockouts,42,0.07200443512113444,0.09630549465916073,46.7439293598234,0.29865464313105206,0.11818060176903906,0.4794996088270671,0.4390412053874745,0.4527231269000211,100,57.84,-11.1,46.42304849209413,0.4736867127199364,0.4367675628416062,0.44864255440510065,0.5204236006051437,0.1,0.6621079008622456,False,68.90756302521008,0.7016139456843353,0.23010409183075822,0.26082628173220507,0.03799595311284065,True,75.78
7,1 — Component knockouts,123,0.07234537402669326,0.09616264502271857,54.02869757174393,0.7985108547632211,0.23143657722201852,0.5937273029899528,0.5351829463250869,0.5620753050408775,100,57.84,-3.81,53.564941179028324,0.587606884207438,0.5305072125017624,0.5564240725515842,0.5915492957746479,0.1,0.6321256788922149,False,73.09644670050761,0.7079484596459513,0.1532756000015501,0.21702339472374316,0.05164807103574276,True,74.57
8,2 — News side,1,0.06930769847201493,0.0950208237285508,55.022075055187635,0.6938724260591488,0.2419886048680276,0.5859153206069505,0.5228433116182407,0.5446394638235519,100,57.84,-2.82,54.515994774146556,0.5824675546398119,0.5192626573625054,0.5399353831699897,0.4455047714716223,1.0,0.6790496351864641,False,81.56028368794325,0.8412531483301138,0.14197490512752514,0.15928322548531607,0.046007804572582245,True,74.68
8,2 — News side,42,0.07212895205558914,0.09581794125678174,51.324503311258276,0.66781421921287,0.20309020468010075,0.5659354710044115,0.5013413732464729,0.5314779452774351,100,57.84,-6.52,51.149067480365815,0.5638776525663864,0.49944857593406794,0.5286730715883536,0.5827048768225239,0.0,0.6335886644485285,False,74.18478260869566,0.854404092471605,0.446699414456839,0.20209059233449478,0.04985150508582592,True,73.5
8,2 — News side,123,0.07067135074115558,0.09489828680270644,55.35320088300221,0.88634070331334,0.26448536142359397,0.5995651751565353,0.5342187562447545,0.5623695304890758,100,57.84,-2.49,55.15196400500071,0.5991283295092662,0.5330537400350087,0.5611912835637147,0.491991991991992,0.2,0.623203430378254,False,70.3030303030303,1.0150653544352504,0.3960191140648414,0.3638626182180189,0.03909013606607914,True,74.34
8p,2 — News side,1,0.06883626832828761,0.09278331051401283,57.560706401766005,0.9771063472076754,0.2864834292022468,0.65684022460439,0.5327300067942928,0.5455798660630992,100,57.84,-0.28,57.34098214920399,0.6587762956908157,0.5316614039581193,0.5433564680413158,0.2278738555442523,0.1,0.5909225424713308,False,75.22727272727273,0.890789988523512,0.14410902749079582,0.24489795918367346,0.04381958022713661,True,75.07
8p,2 — News side,42,0.06794374873760843,0.09352738412663408,60.54083885209713,0.9320299261330302,0.2335943297518455,0.7064409520795978,0.5496258143159746,0.5280242840609078,100,57.84,2.7,60.36542221414578,0.6998029996679916,0.5497645215601025,0.5265400980902895,0.11438923395445134,0.0,0.5796061157949087,False,71.7948717948718,0.8442120984615877,0.32240917851676215,0.37282229965156793,0.03169667348265648,True,54.46
8p,2 — News side,123,0.06856339202469541,0.0940770379022258,59.27152317880795,0.8976424769738024,0.18427466495471914,0.7560847173195995,0.5297849806162823,0.48478946756801855,100,57.84,1.43,58.8754759601022,0.7444925183974015,0.5279589749819743,0.48094981365870837,0.08194154488517745,0.1,0.5987813721616546,False,72.19626168224299,0.8849851027202937,0.3115003452004152,0.2379293180686909,0.022217304445803165,True,53.06
9,2 — News side,1,0.06975306114028244,0.09272154458096842,53.31125827814569,0.7414839818238202,0.25381799680550304,0.5718461361245752,0.5202904560169457,0.5448203281933172,100,57.84,-4.53,52.847385610343416,0.5684580586386134,0.5166687208232821,0.5405664200388552,0.526368658965344,0.1,0.6162457607762185,False,73.66255144032921,0.9532054933720403,0.4266546402689409,0.26630164260826283,0.04564232565462589,True,82.71
9,2 — News side,42,0.06971933676166531,0.09489760598513547,54.69094922737307,0.599043916269609,0.18949020878158254,0.5974921630094043,0.4802540865672835,0.40942138457225147,100,57.84,-3.15,54.17890303182226,0.5671412659879833,0.4774721309470089,0.4064239480556363,0.26472068444891794,0.1,0.6300315663750021,False,73.77358490566037,0.8866831975292733,0.32288320773467216,0.2906918865107018,0.035685233771800995,True,57.71
9,2 — News side,123,0.06911717792171888,0.09390551750810792,51.21412803532009,0.5604033510835909,0.19539845298947403,0.563287126046631,0.5021606850245793,0.530944923924376,100,57.84,-6.63,51.24388782130336,0.5598275087337291,0.5025215762363712,0.5287566374658723,0.5593561368209256,0.1,0.6289508178666962,False,78.34757834757835,0.8974390749992569,0.4321824155013213,0.19810851169736188,0.034229058772325516,True,84.06
10,3 — Gate sweep,1,0.07110570443006756,0.09354851527572632,53.918322295805744,0.7013146029246572,0.2585765622414354,0.5749510556910936,0.48900423644138924,0.475856718817788,100,57.84,-3.92,53.60260769749209,0.5632783578910978,0.48737740411340863,0.4718216173113038,0.33416959357752135,0.1,0.6199636561164954,False,84.10757946210269,1.0267175506693622,0.17727772908316378,0.2264808362369338,0.05083120986819267,True,74.57
10,3 — Gate sweep,42,0.0742081304949459,0.09684821161861384,52.81456953642384,0.5397491060241787,0.28636279185593155,0.3509731442365721,0.45676132049078777,0.354714930133221,100,57.84,-5.03,52.51708595331536,0.48608107272632955,0.4559830467314344,0.35335569459756655,0.2679206914082359,0.1,0.6490934984996274,False,83.451536643026,1.0797152780987433,0.3281704581722389,0.23992035838725734,0.06909746676683426,True,76.66
10,3 — Gate sweep,123,0.06954072547871762,0.09238315026568054,56.788079470198674,1.0626560934736635,0.3021776071782122,0.6270960365853658,0.5654225450621477,0.5931666272309126,100,57.84,-1.05,57.071915374125766,0.62728359841307,0.56856583788587,0.5942996481282673,0.5933568193256165,0.1,0.6029822466070986,False,76.40232108317214,1.0016921466688762,0.2946026340801564,0.2867098058735689,0.0439304243773222,True,77.23
11,3 — Gate sweep,1,0.06622383661487968,0.088799424475195,55.132450331125824,0.9592934939576893,0.36359300790303706,0.5887794696592605,0.5191863834379122,0.5388078426147971,100,57.84,-2.71,55.077188637661585,0.5862262834225836,0.5199343174805042,0.5376689568526714,0.44917376064096143,0.1,0.5857378495034603,False,90.9090909090909,1.2497005806099122,0.36652561115919063,0.2458934793429567,0.04280451312661171,True,79.82
11,3 — Gate sweep,42,0.0661574546579168,0.09015487375996521,53.75275938189845,0.8850946010866112,0.31582789928460736,0.5841866945315222,0.5258807601614643,0.5534655369914339,100,57.84,-4.09,54.11686108530805,0.5846567421475275,0.5298476259129705,0.5554885306534303,0.5628166160081054,0.1,0.5982559823871086,False,79.92895204262878,1.1188447493041733,0.4975116978659456,0.31557989049278246,0.03326263837516308,True,75.09
11,3 — Gate sweep,123,0.06537978295167363,0.09012434882264717,60.65121412803533,1.2481622490578774,0.4104069069069354,0.6672045412684043,0.5732809440070341,0.5965002137518941,100,57.84,2.81,60.232179152576705,0.6649031324185602,0.5704925070601448,0.5936184750556126,0.38555442522889116,0.2,0.5721143515767309,False,79.01459854014598,1.068072746194027,0.1936098054772914,0.3001493280238925,0.031229865737259388,True,51.86
12,3 — Gate sweep,1,0.07034974830384602,0.095540144951547,57.00883002207505,0.8962697625261535,0.25439403937569366,0.6270934848987018,0.5284910675032972,0.5384279208462442,100,57.84,-0.83,56.62600084411598,0.6244338915201775,0.5261679750520194,0.5336186832673733,0.3073440643863179,0.2,0.616543683257633,False,75.87412587412588,0.7067663783311324,0.3020714455640856,0.1562966650074664,0.06512131914496422,True,58.28
12,3 — Gate sweep,42,0.07716351639899992,0.09935642756829507,53.53200883002207,0.6509797525444556,0.23951687379668546,0.5721385595943727,0.49577355021781705,0.5044521039781703,100,57.84,-4.31,53.312560683112636,0.5752087565415305,0.49483398838875264,0.5018709608868743,0.42323232323232324,0.3,0.6643677821428134,False,76.23400365630712,1.001334277667581,0.3359427623526027,0.30313588850174217,0.0674486793577671,True,73.88
12,3 — Gate sweep,123,0.07088514618932917,0.09567698810649397,52.152317880794705,0.6778502653602988,0.2023362706583401,0.5657402476367993,0.5021132248910916,0.5298090325381593,100,57.84,-5.69,51.963472131393814,0.5633753806206566,0.5006357756880532,0.5266959824296644,0.4725163893091276,0.3,0.6453005966642125,False,72.8395061728395,0.7111381781961883,0.31050879501610384,0.1796913887506222,0.04750044643878937,True,74.34
13,3 — Gate sweep,1,0.06647437582534245,0.09248149372777743,55.73951434878587,0.7858304110589781,0.2863898886595132,0.5896331971200623,0.5290456016945766,0.5495052072079858,100,57.84,-2.1,55.30131960184436,0.5877812645049287,0.5263809850506406,0.5471024412996819,0.4157020634121792,0.2,0.6043948660896985,False,86.94736842105263,1.0626392024444167,0.6207708400578786,0.26480836236933797,0.03118453174829483,True,57.22
13,3 — Gate sweep,42,0.06874728428034073,0.09319271914312012,56.622516556291394,0.6596141617064487,0.4419924651950335,0.800235017626322,0.49021322089444863,0.37684469696969697,100,57.84,-1.22,55.99159649004177,0.6156640496856849,0.4861993219037596,0.37181741302346777,0.25100401606425704,0.1,0.608895970062098,False,90.93484419263456,1.0865316969370737,0.1399876776449862,0.19661523145843704,0.05534191057085991,True,51.75
13,3 — Gate sweep,123,0.07092067979298758,0.09510803920624898,58.22295805739515,1.0051253106745115,0.31661589836684717,0.7064414625266553,0.5249765197234323,0.5018212005987509,100,57.84,0.38,58.201909875748456,0.7066705948025024,0.5273167140948386,0.502883287604206,0.32253240279162515,0.2,0.6165630202566393,False,73.21063394683026,0.8225487945583329,0.14648796755757115,0.2747635639621702,0.06522711366415024,True,53.19
14,4 — Output formulation,1,0.0668585940085593,0.09069511333486477,58.774834437086085,1.0407076075252975,0.33391775983811395,0.654015690714979,0.5932391790895648,0.6166279997835555,100,57.84,0.93,58.41363262061235,0.649461466177334,0.589698765314184,0.6120531426087685,0.5707831325301205,0.2,0.5905704130510294,False,86.82170542635659,0.9896283014068444,0.3147470620365043,0.21702339472374316,0.04296339303255081,True,55.75
14,4 — Output formulation,42,0.06702382978709424,0.08879962010697914,59.82339955849889,1.1610308094956825,0.36013787722974144,0.6570292118480132,0.5985796930578314,0.6235924822549455,100,57.84,1.98,59.649182996244974,0.6531884376657289,0.5956373592491008,0.6198002258332876,0.5845921450151057,0.0,0.5678356727269535,False,84.98023715415019,1.1819220036134142,0.35034514942857525,0.28372324539571925,0.050197236239910126,True,57.38
14,4 — Output formulation,123,0.06693184560381038,0.09163601704744839,60.87196467991169,1.2457437923886356,0.36244020203607435,0.6879866976177541,0.5757213940290156,0.6029861338574081,100,57.84,3.03,60.6001583390846,0.6842623376245759,0.5735766251033789,0.5994332083691825,0.38263503281171124,0.2,0.5808770222944005,False,83.9572192513369,1.0100942942632893,0.04566263650459586,0.21304131408661026,0.038383398205041885,True,71.87
15,4 — Output formulation,1,0.06989855626268754,0.093897159904864,52.92494481236203,0.6666110244552472,0.22273296388915967,0.5515605380574253,0.4885745973382359,0.49070782137401725,100,57.84,-4.92,52.563377578882296,0.545948642114871,0.4861028714168737,0.48681399613639165,0.3910866299449174,0.1,0.6232284972056873,False,73.4341252699784,0.8755993460615394,0.2602658226886402,0.2578397212543554,0.04265844263136387,True,75.75
15,4 — Output formulation,42,0.06561496105175807,0.08925633372270335,59.93377483443708,1.1771483577349997,0.3928282131717634,0.6585402055734907,0.5915530953998641,0.6232457598935817,100,57.84,2.09,59.508588338404365,0.6570909101117197,0.5883950948055836,0.6197810527287126,0.48785425101214575,0.0,0.5596046323838375,False,86.35437881873727,1.2520225684297235,0.4991472061223786,0.27526132404181186,0.0339304581284523,True,57.78
15,4 — Output formulation,123,0.07038999844563161,0.09357182202698174,54.35982339955849,0.8358342261492113,0.2610862964706559,0.5801962076622951,0.5020432836417409,0.5096073565902788,100,57.84,-3.48,54.344130819332875,0.5788744475419302,0.503979488276119,0.5088887219188186,0.39768145161290325,0.1,0.6162879519259129,False,76.0,0.946702236045574,0.2711796215939334,0.2349427575908412,0.049267444759607315,True,76.68
16,4 — Output formulation,1,0.06660569405921896,0.08862625320673363,58.94039735099338,1.0707366612187186,0.3893647475249418,0.6742174432497012,0.5443027856600455,0.5515558267236119,100,57.84,1.1,58.81872481557789,0.675299659471795,0.5444991533528645,0.550166117658671,0.277526395173454,0.1,0.5679418575606786,False,89.27613941018767,1.081868822474284,0.4101727346230404,0.21005475360876058,0.06218250282108784,True,73.15
16,4 — Output formulation,42,0.06966508371967849,0.09264334730208812,51.65562913907284,0.706841360104424,0.2523394706214651,0.5461424678863371,0.48966118460493185,0.5109938012195399,100,57.84,-6.18,51.39501455804486,0.542987204728268,0.4878091031096748,0.5082875856481087,0.4580191050779286,0.1,0.6199101470178153,False,75.2,0.9320442731710887,0.13435711940336992,0.2762568442010951,0.041104631498456,True,66.16
16,4 — Output formulation,123,0.06989604734673736,0.09254263529877887,52.92494481236203,0.8229986376081868,0.28475809042235856,0.5756728612010812,0.5197883777626793,0.5463048504818411,100,57.84,-4.92,52.989722655931836,0.5732925036741279,0.5203541985243078,0.5449556453069798,0.5591939546599496,0.1,0.6161881145032333,False,77.06766917293233,1.0897883795556131,0.5417772881424372,0.2926829268292683,0.049056801944971085,True,73.05
17,4 — Output formulation,1,0.06903439491615738,0.0917267220927024,52.317880794701985,0.7915590473880797,0.2553482340118162,0.559641748805019,0.5003522041485152,0.5249320531995304,100,57.84,-5.52,51.819956049149916,0.554350094644344,0.4963110699821418,0.5198393324117017,0.4972347913524384,0.1,0.6148377892173826,False,81.56424581005587,0.9883781751636886,0.4469759113718228,0.20209059233449478,0.04443257302045822,True,300.38
17,4 — Output formulation,42,0.0672139916031237,0.09032647232226379,54.911699779249446,0.9174844706348484,0.3102427189169661,0.587839664248115,0.5213570600695416,0.5440607843308398,100,57.84,-2.93,54.61533648734875,0.5844068372171812,0.5199515066929206,0.5410580986552577,0.4904330312185297,0.1,0.5969065275115759,False,84.71177944862156,1.0202731595621977,0.3796945643515247,0.2264808362369338,0.04728882573544979,True,327.3
17,4 — Output formulation,123,0.06865533260716002,0.09221360204698967,54.52538631346579,0.9005731747703505,0.3030806894243023,0.6098944193061839,0.5501179009631909,0.5726859346147901,100,57.84,-3.31,54.65432170066763,0.6074866406921929,0.5503978980552688,0.5714700180231268,0.6216624685138539,0.3,0.6226843542264153,False,76.27906976744187,0.9018858195291306,0.4514891259169762,0.23942259830761572,0.041927726939320564,True,222.58
18,5 — Learned gate,1,0.0714560171437438,0.09632077029883918,54.083885209713024,0.520033915337662,0.210394548813952,0.5821169419330943,0.4792624195675632,0.4304185645268031,100,57.84,-3.76,53.48189607175544,0.5844673177368598,0.4760703788117212,0.42922632590161225,0.2824773413897281,0.8,0.6840763975346088,False,81.6976127320955,0.9334758326967547,0.3741750148467352,0.2070681931309109,0.05325203947722912,True,57.01
18,5 — Learned gate,42,0.06698635852744715,0.09001046338477682,57.33995584988962,1.0733205229579483,0.3395929814507435,0.645630477117819,0.5849136725150873,0.6006009430491924,100,57.84,-0.5,57.31861484516103,0.6415891478681012,0.5834722800708256,0.598090362997441,0.6281281281281281,0.0,0.5818859564569592,False,76.6488413547237,1.0880437622286876,0.5474924569443412,0.31159780985564955,0.043134892359375954,True,82.67
18,5 — Learned gate,123,0.06981893712066847,0.09595764029980879,50.60706401766004,0.38318166613821597,0.17023781329222848,0.5700435334663523,0.511987430558331,0.5314263567357048,100,57.84,-7.23,51.066036104618554,0.5700812022390067,0.5165714869139804,0.5338136885713186,0.6533804238143289,1.0,0.7063395140916077,False,66.1319073083779,0.6535237558915885,0.27433172447249804,0.3170731707317073,0.022775043733417988,True,82.08
18p,5 — Learned gate,1,0.06948874755262553,0.09341382416945021,56.95364238410596,0.9287185994755978,0.1735607527949339,0.6458240807498198,0.521984033411934,0.5199304197092856,100,57.84,-0.89,56.156448551670096,0.6403863509834808,0.5159368868153869,0.5125414612259931,0.17933130699088146,0.0,0.5958839822028874,False,70.56367432150313,0.8370206214630969,0.40193368557420645,0.2697859631657541,0.028830676339566708,True,64.82
18p,5 — Learned gate,42,0.07152935509475333,0.09553524964263163,52.92494481236203,0.6826124133876357,0.10443421257709208,0.5876792034834866,0.480771152232125,0.47265023368208614,100,57.84,-4.92,53.02822147819287,0.5876925371242118,0.4835186317977831,0.4726109202324304,0.27473631341034654,0.1,0.6348432715034523,False,59.84251968503938,0.5901727079003635,0.16390526654515125,0.2842210054753609,0.029207751154899597,True,70.35
18p,5 — Learned gate,123,0.06929437546174225,0.09437942387899392,58.22295805739515,0.971256385857499,0.19249102864025752,0.6931788374777044,0.5322479117541266,0.5289281566285051,100,57.84,0.38,57.957345980839776,0.6903128073571905,0.5313157113325463,0.526411421622014,0.17611026033690658,0.0,0.593739270515367,False,68.84681583476764,0.7242187864015579,0.20094029896907442,0.32752613240418116,0.03108555916696787,True,77.62
